"Batch","Eff_Obs","Eff_Exp"
4402,1.9973268489754,2.02040028620477
4403,1.95929538351678,1.99513734855878
4404,2.02830837314638,1.95960438592709
4405,1.9794059774619,1.96196028120035
4406,1.9665090103103,1.95255075204361
4407,1.95796725536329,1.99667437917227
4408,1.94750390436519,2.01695959463498
4409,2.01274524010357,1.99514554935585
4410,1.97983394984418,1.95966875043249
4411,1.98740084112614,1.95816610991692
4412,1.97451527091868,2.00395785638962
4413,1.95154495642633,1.96503350559234
4414,1.97049993659853,1.93313416463141
4415,2.01240589779026,1.96155342915203
4416,1.95999114787076,1.98325491749002
4417,1.96372747290552,1.99047060322436
4418,1.98350468752357,1.9596686762588
4419,1.97721744818975,1.97071676447307
4420,1.9571750342157,1.97976021069083
4421,1.98786148965733,1.98124200111603
4422,1.98908359560409,1.99460978026083
4423,2.00397794834938,1.99234575990809
4424,1.96511941944785,1.97286869054131
4425,1.96048120855882,1.95673326356603
4426,1.99185618750645,1.97058701464893
4427,1.96464910317382,2.03021891056113
4428,2.02790659162749,1.96324823002695
4429,1.97336468249729,1.9574844446065
4430,1.99030590008437,1.98956907343929
4431,2.00258179777107,1.99490730308759
4432,1.96879671387544,1.96080274477981
4433,1.97376863019686,1.99116205832689
4434,1.99997865977234,2.00562016861312
4435,1.97754353903501,2.00117293174312
4436,2.01201525447654,1.98478568844347
4437,1.95960273703936,1.95967912209368
4438,2.00023989474627,1.98123331994754
4439,1.93767977401415,1.95106481691963
4440,1.96732723301731,2.00829449487652
4441,1.98010999937756,1.99721144639393
4442,1.99258608492058,2.00741751605056
4443,1.97473931006707,1.95166309841371
4444,1.96929972424919,2.03321262413743
4445,1.97749347300408,1.98165307663233
4446,2.01899995924158,1.9687777604834
4447,1.98024975828459,2.00237883918978
4448,1.96485436422692,1.96031308396372
4449,1.95585318760103,2.00067855086245
4450,2.00433650526103,1.97534394496788
4451,1.98998590770587,1.96519926369989
4452,1.94223622692779,1.99353868883216
4453,1.95060352850194,1.96509923330959
4454,1.95128363435299,1.95576775245323
4455,1.97257172011686,1.9705033186288
4456,1.97615454417256,1.95645509954551
4457,1.96342532191715,2.01045671888367
4458,2.03666706694237,1.98722934127083
4459,1.97916144665305,1.98100144600016
4460,1.95990209890772,1.97259781974211
4461,1.98127306000537,2.03159745936349
4462,1.99113636651913,1.96493990018425
4463,1.97408167419106,1.95223503634629
4464,1.98529339593859,1.97910920381217
4465,2.03226040547945,1.98281628560733
4466,1.98611210431703,1.95665945543091
4467,1.9812164191406,1.98487675349499
4468,1.97242672952461,1.99057666184499
4469,1.99712625037606,2.00253155787393
4470,1.96592398054245,1.9718268972135
4471,2.02012898193281,1.94255070056287
4472,2.0184800154957,1.96090839593709
4473,1.97978301479157,1.97357550057107
4474,2.00142885464894,1.95094952176583
4475,1.96921271968388,1.9678618386698
4476,1.95795400504075,1.98065889870808
4477,1.94630890815738,1.98551210447524
4478,1.9873976584345,1.96820838708034
4479,1.97580969707466,1.95457483782227
4480,1.98598426952248,1.95710802013905
4481,1.99282743889801,1.97556644731708
4482,1.9814725794973,2.0012692150962
4483,2.00286111365622,1.94069002216804
4484,1.98366631577788,1.99447622096759
4485,2.02887256218942,1.99006082673677
4486,1.97718073245434,1.98996538610694
4487,1.96180312461251,2.00616295445013
4488,2.01250846222664,1.95233528114941
4489,1.98863298654622,1.96603353374619
4490,2.01434358970367,1.98081938032361
4491,1.96500889509479,1.99479057727023
4492,2.02776864866216,2.01537914592955
4493,1.95752273300053,2.01839442502531
4494,1.99231412502428,1.97756753297236
4495,1.99267705492912,1.9828887805914
4496,1.97379097440658,1.99427965456159
4497,2.00305979550901,1.96297192581978
4498,1.98380108160552,1.97977441183006
4499,1.96359988245425,1.96236091716367
4500,2.01937533363096,1.97995113649655
4501,2.00439056082744,1.97282690523408
4502,2.00807800339871,2.00988817397865
4503,1.96477710970397,1.99905558373375
4504,1.98711598274459,1.96304926935241
4505,1.95472332642638,1.99809471576742
4506,1.98598645424417,1.96081689964496
4507,2.01569747430844,2.00569589480437
4508,1.95525191420577,2.01176687519418
4509,1.97742338237814,1.98718879340533
4510,2.00001190819074,2.00756277220351
4511,2.0259472512923,1.99358996646883
4512,2.00457036803969,2.0025371827111
4513,1.99784380905102,1.9828430635217
4514,2.02172375795823,1.95577926407718
4515,1.98933225046601,1.94982459483523
4516,1.99795472166223,2.01571141228535
4517,1.98113940558183,1.93944787542871
4518,2.00366665423251,2.0059376558528
4519,1.9745431676453,1.956458990481
4520,1.96422083525143,1.9875463813407
4521,2.01622484739715,1.97638969048059
4522,2.01139763465658,1.98604126373777
4523,2.01380636841064,2.02365084662762
4524,1.97357779357909,2.01702332531058
4525,1.9707853051729,1.98972158046682
4526,1.97340479546795,2.01709413195119
4527,1.96047281176466,1.96750732535062
4528,2.00994174657857,1.99403293397249
4529,1.96923467354255,1.98333005462779
4530,2.00611746005322,1.95018395818595
4531,1.99516250742016,2.00400823340836
4532,1.97766678440629,1.99476389277429
4533,1.9538440800045,1.98000493061063
4534,1.96304732083707,1.96560278334163
4535,1.99635789566784,2.00975594076544
4536,2.01179292785888,1.96174659433689
4537,1.98310148498761,1.99611647454777
4538,1.9963539227113,1.96359666526207
4539,1.98077845564096,1.99373564312269
4540,1.96804015428014,1.96539405921926
4541,1.97661254759649,1.99973879471028
4542,2.00518555485364,1.98539578084927
4543,1.96265516502075,1.97155850850264
4544,1.97430440461784,1.9445016521377
4545,1.96465870392573,2.02955641908945
4546,1.97428903660438,1.97382924359688
4547,1.98202914320892,1.98996283652943
4548,1.97699061969277,1.98319254218805
4549,1.96260191863348,1.96637860161286
4550,1.97122553227987,1.97551826261006
4551,1.99040953312538,2.02064037975247
4552,1.95739052233967,2.00895451623426
4553,1.98868803566004,1.95098727522345
4554,1.97378224630499,1.99657018860574
4555,1.95993497580493,1.9955789111479
4556,1.99420048705355,1.98623962525947
4557,1.97737881822359,2.00338599082484
4558,2.00244079629843,1.99433792810632
4559,1.99540744404567,1.96633595481207
4560,1.96564246689953,1.98832466268963
4561,1.94397526903325,1.97935957895271
4562,2.01966816536173,1.98324636725938
4563,2.0025579966676,1.98185741597064
4564,2.01096714278887,1.95576779294591
4565,1.98839999947796,1.98097226482546
4566,1.99073462929505,1.99404421995424
4567,1.96066214954106,1.98510769056139
4568,2.01644861397598,2.01270389284879
4569,2.00372710595258,2.01055777828498
4570,2.0074224043629,1.99087348965167
4571,1.97912267532989,1.97362145015025
4572,1.98217283339055,1.96251484668546
4573,2.00599408493563,1.99130407357785
4574,1.98456100461684,1.95838546542901
4575,1.95526736182828,1.99314443933062
4576,1.97160938410895,2.00454790148672
4577,1.95122365727075,1.97391381779714
4578,2.01235651317367,1.976898924201
4579,1.98356065973148,1.94278765514561
4580,1.9823889638952,1.95446938680665
4581,1.99422636159401,1.9406602927851
4582,1.96460951939699,1.96553685031946
4583,1.99272180358599,2.00320487919706
4584,1.97407197361882,1.9896633580718
4585,1.99303157801936,1.99060670863551
4586,1.99166484695364,1.95927436920777
4587,1.94991750322523,1.97756711505148
4588,1.97756503480027,1.98577951290778
4589,1.99758815694579,1.98869316924237
4590,1.98671566363876,1.99044893845703
4591,1.99941290728709,1.97868063584481
4592,1.97310724317899,2.01824126715041
4593,1.96889576608609,1.98502186258172
4594,1.97061614492811,1.96919269782206
4595,1.97606498452909,1.97382582056896
4596,1.9921797180543,1.98915792840245
4597,2.00627332406502,1.99640644108466
4598,1.95459720249704,1.96907778784583
4599,2.01151569500896,1.99301835103003
4600,1.97490181919097,1.96538143075267
4601,1.98768401468065,1.96717968279286
4602,1.95884084748968,1.98232789037788
4603,1.9787525986066,1.98515790204529
4604,1.97880019413128,1.96031100195297
4605,1.99151067393392,1.98905291285634
4606,1.99340092521666,1.97714017530365
4607,1.99213749588392,2.01512767326065
4608,1.96955201430388,1.98429427765466
4609,1.99098188289044,1.99264053732001
4610,2.00691197814607,1.94618897389995
4611,2.00291823147794,1.98002746298306
4612,1.97012402439189,1.97636010016262
4613,1.95484444721076,1.98031783044255
4614,1.97649312337149,1.99635315584574
4615,1.97665243496897,1.96850754825924
4616,1.98156819195444,1.98061407300229
4617,1.9899718082398,1.96556567140607
4618,1.99549474431708,2.01358704323554
4619,1.94526260779536,1.9563435761095
4620,1.99349962309181,1.99071442359571
4621,1.99795769884077,1.98187501974869
4622,2.02422994840962,1.9938853686565
4623,1.98588396901371,1.98416689916764
4624,1.99229737026032,2.02364458260342
4625,1.97671985771942,1.98396800120504
4626,1.99620212293279,1.99252662651573
4627,1.96216715217978,1.98463981103311
4628,1.95514244352511,1.97593005205377
4629,2.00751128178686,1.99993990570093
4630,1.97901341001828,1.9604421929712
4631,1.97893910004843,1.98159613316831
4632,1.96516172057205,1.99821042355348
4633,2.00026441942915,1.96635209498808
4634,1.93104205713412,1.99344360055371
4635,1.97377404228954,1.97691058408434
4636,1.96903383889465,1.96875230826572
4637,1.99328277830985,2.01030043717043
4638,2.00637117922379,1.98915559012867
4639,1.99031965459547,2.004843501643
4640,2.0114685831571,1.98404955871163
4641,2.02395482970972,1.95374087826794
4642,1.98271915915887,2.00435899632536
4643,1.97437355109057,1.97486358568395
4644,1.9888489673289,1.9747206288815
4645,1.97782280766076,1.98539437846426
4646,1.98593816080948,1.98664604302393
4647,1.99073408978289,1.99107946703494
4648,1.99067796972479,2.00405206243429
4649,2.00810174570971,2.00226508268208
4650,1.97559435029072,1.95453042124404
4651,2.00050601906476,1.94242827721794
4652,1.97270168461237,1.96923555045968
4653,2.0011496503501,1.96360129125584
4654,1.95214435290137,1.98283518142456
4655,1.98017276846781,1.97983249636631
4656,1.9857571779397,2.00446140730337
4657,1.96143212319507,1.97825865641639
4658,2.0205480152416,1.99175966903947
4659,2.00787912933703,1.9920163398567
4660,1.96603253609223,2.01470422650521
4661,1.97029133667253,2.00131260620029
4662,1.94199227761257,1.97722075375976
4663,1.97443987966388,1.9915265983621
4664,1.97857597748591,1.96677765663323
4665,2.00137627121494,1.95730810024579
4666,1.98466890950025,1.99358699184409
4667,1.95855708221815,1.9970683274446
4668,1.95804126743782,1.97368757930722
4669,1.96208523937806,2.02355439578782
4670,2.00603474806487,1.93784208221312
4671,1.95151497703256,2.00213727964202
4672,2.00777918408148,1.94610940364685
4673,1.95674625677266,1.97586639426512
4674,2.00410201799361,1.98046458173055
4675,1.98718732438457,1.95037318232118
4676,1.99482898706745,1.97018774118245
4677,1.96645210892648,1.96665362309187
4678,1.98788502741746,1.9973314567316
4679,1.98345565673815,1.98422008420724
4680,1.93219192499004,2.03515809837576
4681,1.95603204605941,1.98427942640978
4682,2.00494035514029,1.99912082845773
4683,1.9972530735872,1.96110313392533
4684,2.00886118396043,1.95126583178925
4685,1.95461206263526,1.99646406666838
4686,1.96612794428069,1.98549044321387
4687,1.9666951027757,1.99104869736426
4688,1.97805944153326,1.97868415908587
4689,1.97839744846032,1.97380156680461
4690,1.9746258391751,2.01626737148092
4691,1.99751230177856,1.94994154164806
4692,1.98173783919343,2.00610338506854
4693,1.95609052803025,1.99001082737231
4694,1.98730314426713,2.01041582976208
4695,1.97505233324973,1.99028937833173
4696,1.99213336071604,1.99953422349388
4697,1.98015190941306,1.95215655734057
4698,2.00141393096602,1.99882164196842
4699,2.00711507576778,1.9708602011158
4700,2.00268677814083,1.97849030698298
4701,1.95077646205338,1.98028743367487
4702,1.95543928345798,1.96739184382609
4703,1.97868411434468,1.97318328375973
4704,1.99261553128778,1.98971830405104
4705,1.9366423137275,1.95227240199752
4706,1.99550761506174,1.94975953156969
4707,1.97760864144385,1.97278161925168
4708,1.99739700337467,2.01885038115703
4709,1.94876475035562,2.000680175404
4710,1.97310344460878,1.99029836708984
4711,1.99420534987146,1.98827055835836
4712,2.00407358428372,1.9997261177394
4713,1.98028026130536,2.00027997300651
4714,1.99898163159373,1.97413570178516
4715,1.96066904891931,1.99820149852282
4716,1.97613975316366,1.99623394312285
4717,2.01053148033593,2.00817343496469
4718,1.99803138256828,1.98274707580417
4719,1.94723988632963,2.00279305326953
4720,1.96137209857596,1.99847169798405
4721,1.9880789985486,1.99663575802185
4722,1.93110302958603,1.96903890365914
4723,1.97473940985916,1.96006727620085
4724,1.95591926872886,1.99274125828457
4725,1.95595654641796,1.98034239192212
4726,1.99630388604547,1.97549197183829
4727,1.97607661784466,1.9751812560629
4728,1.97462805272864,1.92733416279793
4729,1.99924099370329,1.94730375210207
4730,1.95662080622028,2.00880004723864
4731,1.9536136239558,1.98191993673309
4732,1.98669716499826,1.95777651138941
4733,2.01965243524386,1.95828197126045
4734,2.00438081351336,2.003306463047
4735,2.00796788136141,2.01358408040669
4736,1.98279937045156,1.97806326114381
4737,1.99156098092135,2.01489838251054
4738,2.03285456876727,1.9996452143825
4739,1.98725182458602,1.97962750614691
4740,2.02171753785211,1.99398619317391
4741,2.00585707978976,1.93875576439
4742,1.96900141090538,1.95850991011056
4743,2.00943960489064,1.99285921960221
4744,1.97886363358712,1.97224071135836
4745,1.97391274545103,1.94945702441338
4746,2.01269211448167,1.98193542265112
4747,2.0176629397598,1.95625992008899
4748,1.98862940752617,1.99180214301261
4749,1.98640714414458,1.98856630302168
4750,1.96947028911079,1.96709548248533
4751,1.9762283357825,1.96066108981716
4752,2.00093746415875,2.02563797102219
4753,1.95898093924953,2.02280495755651
4754,1.98172213954969,1.95748576822593
4755,1.97953500017032,1.98657853957803
4756,1.9912206413046,1.99149178025703
4757,1.99344368583377,1.98863036920533
4758,1.97348969438538,1.97659417300355
4759,1.99255613866444,1.96966667520671
4760,1.97849411448642,1.97594490188392
4761,1.99359024333094,1.98133829775817
4762,2.01734823602188,1.99284075439421
4763,1.9631745882491,1.97046940704428
4764,2.01151994903136,1.99431495990836
4765,1.97226359461099,1.964237375449
4766,1.98045867313112,2.02273137636133
4767,2.01386807452867,1.99540746766616
4768,1.99078443878366,1.98272170285468
4769,2.01437151541936,1.99663088625363
4770,1.99222518892446,2.02038683984268
4771,2.00116861709929,1.98008472577647
4772,1.96091811310417,1.98392383045313
4773,2.03212927650825,1.96802840913035
4774,1.97379456074294,1.96582684634078
4775,1.97236022534971,1.99778548938495
4776,1.95214254331793,1.99286574520829
4777,1.96969871007098,1.98183786226357
4778,1.99257765484749,2.01109121944153
4779,1.97696898059285,1.96148473169513
4780,2.01413033337922,1.98065659014188
4781,1.99282856861836,1.96375091084801
4782,2.001802549782,2.01829620619816
4783,1.97103256213505,1.98613559767969
4784,1.97825561096569,1.98240096007107
4785,1.98337153287162,1.99331428820721
4786,1.96385827862496,2.00623515172036
4787,1.99477296339673,2.03590220878256
4788,1.94989381970289,2.00233073025468
4789,1.97860520243287,1.96719076040382
4790,1.96969936376277,1.92379839297461
4791,1.98952457910359,2.0153570736501
4792,1.97987521544192,2.00675227116263
4793,1.98546468619252,2.01000678114558
4794,1.97174022103967,2.02964082168133
4795,1.96547069008256,1.98336867503464
4796,1.99089964012926,2.02688579335828
4797,2.01312966173238,1.99339619732447
4798,1.96153075920951,1.95846281067558
4799,1.96609338745552,1.95928592873329
4800,2.02157428512704,1.99960797257117
4801,1.95854475064276,1.94303028717408
4802,1.97969702301611,1.99606447324686
4803,1.97539093347311,1.98381728014531
4804,1.99727756744552,2.03113065069913
4805,1.98401778200881,1.92532016372272
4806,2.01375797612127,1.99202372480084
4807,1.97961427758119,2.00970593562116
4808,1.99862145815797,1.98977968741253
4809,1.97021749124311,1.97782752621043
4810,1.95812201702756,1.95520803089864
4811,1.9726349737848,2.0206681686101
4812,1.97207272781649,1.9556856894954
4813,1.99853536659045,1.96792431576908
4814,1.97572180068017,1.92885591720195
4815,1.98351786271468,1.99289633429227
4816,1.9402368659983,2.02787551795349
4817,1.99701787605554,1.96722479061249
4818,2.01337746345142,1.98821530677991
4819,1.98928018499781,1.97369990072944
4820,2.00491701771736,1.93970018899388
4821,1.96098527471334,1.99588223123361
4822,1.99602292809318,1.97700244822678
4823,1.9231041617644,1.96887504646354
4824,1.99309683449917,1.98363890382209
4825,1.9482552393283,1.99879370553677
4826,1.97734524336918,1.99428467322709
4827,1.97745627053485,1.97527424238372
4828,1.99478085246848,1.97512189263497
4829,1.99213293491973,1.97479901362288
4830,1.99331456614487,1.99351354736433
4831,1.96576859179206,1.96829372606384
4832,1.98297197111882,1.96536987455115
4833,1.98711767254881,1.9731244715187
4834,1.95390505742728,1.96440172270899
4835,1.98320696265885,1.92921471175268
4836,1.99358663810184,1.98591233500494
4837,1.96849256952071,1.97684350628827
4838,1.98281701850167,1.96926064440896
4839,2.00533871183974,1.98800214142993
4840,1.96262995779127,1.98583807326077
4841,1.93758019515805,1.98871324521435
4842,1.97158759112133,1.95116304003703
4843,1.98677569375429,1.96387146822107
4844,2.00481287478619,2.00063132291169
4845,2.00565181349774,1.96220457268705
4846,2.01371370455876,1.96887990945622
4847,1.98710479852545,1.99528502490558
4848,1.97807407938892,1.9858891553488
4849,2.00699897319955,1.98744170956551
4850,1.98200514871104,1.96371630649366
4851,1.96276036476939,2.00956500283109
4852,1.981583429479,1.97091530250578
4853,1.97721287472474,1.97431470381147
4854,1.96489052849542,1.95945759583485
4855,1.97001629707061,1.97936988628269
4856,1.96387851120319,1.98104248108977
4857,2.02420507773023,1.98528810892359
4858,1.99347765797707,1.97005418486691
4859,2.0276464151143,1.96707442743869
4860,1.95825346341007,2.00135278596437
4861,1.99163621388766,1.96496269659475
4862,1.98230517871092,1.94877887676698
4863,1.96354366514942,1.99165414715974
4864,2.017915152809,1.98745049784617
4865,1.98388279896437,1.9674955917568
4866,2.00997078369239,2.01600506576691
4867,2.02337805995458,1.99785014129494
4868,1.9900749988322,1.97982504951206
4869,1.96312036437752,1.98402731398922
4870,1.97411682626837,2.00215783580178
4871,1.97796945817719,1.97438483076176
4872,1.94377492197046,1.98052625396053
4873,1.99156285875906,1.97201436717559
4874,1.98832421570083,1.98079223972934
4875,1.95804672063145,1.9650361954206
4876,1.96009812017508,2.04578941161384
4877,1.97787893179256,2.00712924621366
4878,2.01365930227865,1.95094478860299
4879,1.96787576440029,1.99472289230779
4880,1.95323452301971,2.00857208320395
4881,2.00374126989821,2.00547002491421
4882,2.0122531831394,1.98662382279196
4883,1.96306277918265,1.98273592418537
4884,1.98062792660859,1.97718977477083
4885,1.96163486992619,1.99316515442945
4886,1.99562471422759,1.97734106144685
4887,1.98128300508701,1.97394457651497
4888,1.9964638649799,1.96833310218199
4889,1.96595005928621,1.95914671862356
4890,1.94908149051571,1.96508999351236
4891,1.99257581431445,2.00460819613346
4892,1.98904638450334,1.97544400399993
4893,1.95768086807012,1.99939409878677
4894,1.99596816569503,1.99727377092582
4895,1.99832372422053,1.98596443406283
4896,2.01911215119242,1.98950463766173
4897,1.99632617159081,2.00565168277703
4898,1.95847640534731,2.01118531533842
4899,1.94066683587909,1.96871810630753
4900,2.02139238158826,1.98402933466582
4901,2.0329628396076,1.97102046321845
4902,1.97717379272853,1.97694222574585
4903,1.96327851620818,2.00097490141089
4904,1.96655514344976,1.95534667505718
4905,2.02191472680461,1.96179643691892
4906,1.98813060330523,1.98877582797291
4907,1.98798044678233,1.95774395181158
4908,2.00156714798018,1.97604186117987
4909,1.98205092698767,2.00125652194572
4910,2.00358248669633,2.02749804070521
4911,1.9618041176058,1.9690002849207
4912,2.00192709670116,2.0018174110627
4913,1.95578808636616,1.95735591730926
4914,1.99178069995436,2.03816721573237
4915,1.98159374793667,1.92649901360742
4916,1.96240777215423,1.97869852790702
4917,1.9450688751878,2.00409608948932
4918,1.98437303765587,1.97464267092298
4919,1.96035231596569,1.97734992081094
4920,2.00579738427096,1.96943292399108
4921,1.95538778996007,1.97433506232421
4922,1.97593898381383,1.97154783268657
4923,1.94163490044539,1.95573975390891
4924,1.93703047870006,1.991843164138
4925,1.97769284927771,1.97507748609564
4926,2.00509051973498,1.95862552458316
4927,1.95815388989471,1.97328727075359
4928,2.00888821315113,1.98761633078217
4929,1.99074145525823,2.00804260984759
4930,1.9964336715499,1.98769005361498
4931,1.99839208183572,1.97713499150334
4932,1.98782209329235,1.99351238327358
4933,1.9559119997425,1.9647564665487
4934,1.97677887058717,1.96399263393475
4935,1.96379154002582,2.00875565717564
4936,1.98842983843996,1.97041977581628
4937,1.95330419699117,1.99852589080278
4938,1.98415743749327,2.00136301684735
4939,1.96266683316059,1.99195637124967
4940,1.99063051793314,1.96195469796197
4941,1.98110811614842,1.97805070717264
4942,1.9770496228214,2.01572800928023
4943,1.97261658990499,1.98197387476953
4944,1.98163131454896,1.98006895575153
4945,1.99164950358853,1.99294660711341
4946,1.97978009382252,1.97732194724877
4947,1.98643861518902,1.95592367505316
4948,1.98383795014138,1.97504224971534
4949,1.94048164901306,1.97182525768494
4950,1.98852279510424,2.01321484540426
4951,2.01310494521105,2.00536560726846
4952,2.01046604285628,1.99809133194723
4953,1.98685241882282,1.97740234801646
4954,1.95877203726739,1.94876838555524
4955,2.0004212803513,2.00475596083209
4956,1.96949006113242,1.99618403179824
4957,1.95025887086513,1.9326736680788
4958,1.99064564334974,1.98095731153915
4959,1.93445737642729,2.00050315410706
4960,2.01541407493023,1.95585797069504
4961,1.99630217750031,1.95033858901521
4962,1.9792310850151,1.97660306978732
4963,2.01312392855474,1.98665801774053
4964,1.95491564590132,1.97092355245489
4965,1.96104609132552,1.97077416457546
4966,1.97009073294625,1.98306890500037
4967,1.96735109283217,1.94421232354727
4968,1.94718326371021,1.97803110820863
4969,1.98052187609097,1.9785845644057
4970,1.95629098616859,1.94197921361012
4971,1.93857095267989,2.0020929093959
4972,1.98667266341181,1.99946484016195
4973,1.99119979638541,1.96037748782136
4974,1.97259379113795,1.98929130283598
4975,1.97905489540339,1.97115710580877
4976,1.98156542155999,1.96906578324484
4977,1.96759012135558,1.98398446324193
4978,1.97944506883823,1.96651405555735
4979,1.98510224145758,1.97059036568534
4980,1.97725482379963,1.96515523953245
4981,1.97618498628154,1.96278686200212
4982,2.01584471042408,1.97607754569968
4983,1.97733425102629,2.00283832006036
4984,1.96881613393371,1.98988971383634
4985,2.0198990026564,2.00460178782849
4986,1.97421314495204,2.00632278124029
4987,1.9635828146878,1.95102848778568
4988,1.96603247690073,1.95815823545732
4989,2.01660507663592,2.00037367170563
4990,1.97903812234766,2.03220652233052
4991,1.98423300830812,1.98627069287017
4992,1.9969320805985,1.96442393247017
4993,1.99450667483585,1.96040328531023
4994,1.97917360676306,1.99182118849843
4995,1.99919983965395,1.99959494058996
4996,1.99271694710541,1.97031701743806
4997,1.97577811717671,1.93790666219683
4998,2.00969619732102,1.98999781277403
4999,1.964301382918,1.99540427925899
5000,1.97481436996213,1.96845002538983
5001,1.99266577535273,1.99014624547729
5002,1.97641333790967,1.95854904811645
5003,1.97965190446255,2.03446666363188
5004,1.98933635917543,1.98252871760424
5005,2.00346501334169,1.95112469593711
5006,1.98043577453357,1.99109242336558
5007,1.98399447433866,1.97031644475608
5008,1.95238259489961,1.98671248679336
5009,1.98473686845945,1.96075988681122
5010,2.0012744727749,1.9605322241903
5011,1.97140180652767,1.96811321309084
5012,1.97195070452006,1.94112357439568
5013,1.99464786932192,1.9760723341491
5014,1.99129009420448,1.98992667278262
5015,1.97258595183869,1.97645347290148
5016,1.96434929584114,1.97868113286591
5017,2.01408611422674,1.99744672148442
5018,1.96311288502524,1.94625066574374
5019,1.95221409893363,1.97431285869393
5020,1.94503052788596,1.97673404068423
5021,1.99529819547434,2.00080289185581
5022,1.99423417280885,1.99993455709413
5023,1.9872193961091,1.98160909432195
5024,2.00636170896815,1.93853574273925
5025,1.9702294505777,1.99004035505805
5026,2.01231849132962,1.9676329774583
5027,1.99607156904447,2.01964772459174
5028,1.9934953775015,1.96244962295783
5029,2.01228292262294,1.98084869672915
5030,1.9479885196468,1.96074458909612
5031,2.00390842839107,1.96130543035665
5032,1.98092110062063,1.94780619818305
5033,1.98220528548603,1.97144693596414
5034,1.991725681753,1.96685533524823
5035,1.99710729536303,1.9725252292629
5036,1.97266415019575,1.98748418828236
5037,1.98079167734554,1.97587176146353
5038,1.95700339021586,1.96219858313655
5039,1.99010584812979,1.96217057332309
5040,1.95713709839538,1.9449655043279
5041,1.98194703593662,1.96001702222139
5042,2.01505983130111,1.99274191052918
5043,1.99554045042874,2.0375397121669
5044,2.01698952872467,1.98897025171339
5045,1.98483216048179,1.97560829859719
5046,1.96559697351563,1.99696547325552
5047,1.99710896041714,1.98286871806495
5048,2.02441241389014,1.98236943187638
5049,1.98330379943994,2.01887471450225
5050,1.96148348868343,1.9697776464507
5051,1.94743236666308,1.98744797949626
5052,2.01420752066341,1.99651134040647
5053,1.94570617833206,2.00254458930015
5054,1.94377382979485,1.96498907063986
5055,1.98697845074181,2.00992423890622
5056,1.99781354995081,1.98770147023161
5057,1.97935072118635,1.96755075101752
5058,1.99350667054295,1.99829801624471
5059,1.95159525337918,1.95722180297269
5060,1.94142317798187,1.95622605467719
5061,1.96661494261694,1.99717260170813
5062,1.99026332236519,1.96161454947984
5063,1.99470911869964,1.99963969560373
5064,1.94689886759782,1.93573116434235
5065,2.01262752535951,1.96790223805666
5066,1.97375518049852,1.96775635097355
5067,2.00960670258994,1.98532256531193
5068,1.98874101584504,1.98579940891186
5069,1.99559411387836,2.02054379823149
5070,1.98504915646257,1.95743562609236
5071,1.9788861937006,1.98512415013166
5072,2.01754644134327,1.97341714717907
5073,1.98669986371801,2.04109264443876
5074,1.99649103121606,1.98740857349477
5075,1.96385249180401,1.98066334671504
5076,1.97089117082376,1.94018074785756
5077,1.97231459858297,2.01483018847547
5078,1.98062310833125,1.980978851477
5079,1.97170690760747,1.97246498074463
5080,1.96042324064538,1.98698418751613
5081,1.92766486123264,2.00808092266998
5082,1.98518774668648,2.01567966145874
5083,1.9577449723972,1.97701764662806
5084,1.9773110113413,1.96456816768702
5085,1.97916881292732,1.95819047566353
5086,1.9749057314115,1.97807572735717
5087,1.97274255368199,1.99240457104401
5088,2.01159233995195,2.01292496386941
5089,2.00295727138472,1.99645338652171
5090,2.00866102997015,1.95818702507378
5091,1.95817739452311,1.92152319825776
5092,1.98462178653379,1.9938963507388
5093,1.97844490594925,1.97235585943216
5094,1.98235828062639,1.98449946060056
5095,1.94568874038167,1.95773873782219
5096,1.96666184896996,1.98465955882445
5097,2.00316617423637,2.01921512607811
5098,2.00685984826541,2.00821445213944
5099,1.98964787932849,1.96184288628568
5100,1.92694120859093,1.99042489250359
5101,1.97042664107958,1.9720780251577
5102,1.99663259126592,2.02124804285438
5103,1.98923059540201,1.98118934549229
5104,2.00253193394177,2.00344070040088
5105,1.98763157489728,1.97359051446359
5106,1.98035357119247,1.98221507933794
5107,1.98736932031213,1.99108787510019
5108,1.96166493328287,1.96427882817371
5109,1.97634702613653,1.99526658249821
5110,1.99872111244101,1.98502068627364
5111,1.9863267960782,1.97732309348132
5112,1.97670805436323,1.99820845339737
5113,2.03920202115746,2.00436984219413
5114,1.97558354557407,2.02707119903113
5115,1.96899671548409,1.97819440391317
5116,1.97548179387787,1.97579005233783
5117,1.94338282597602,1.98824398083266
5118,1.98068192685053,1.99563879284562
5119,2.00657467465946,1.99503255886808
5120,1.99311343275248,1.97945353690857
5121,1.99774777663417,1.96352338167718
5122,1.99371293683182,1.98452720850664
5123,1.98398085973155,1.97887314442586
5124,1.99863859283894,1.96477672010712
5125,1.98250875157408,2.00164999242447
5126,1.98901276745544,1.9801049292271
5127,1.97036121391039,1.96127386739416
5128,1.98116457015384,1.99610282502715
5129,1.9382049082683,1.98604403131402
5130,1.97770308332595,1.97029374608933
5131,1.99433155998203,1.99850139686853
5132,2.00062237464231,1.9583782548668
5133,2.01768540091641,1.98485102234096
5134,1.98990297954879,2.00266906286976
5135,1.94383897312293,1.98909398586214
5136,1.99750497355405,1.97215223128709
5137,1.98388979106379,1.98039114329055
