Est,SE,SE.B,Est.Numer.1,Est.Numer.0,Est.Denom,Est.True,SE.True,SE.B.True,Est.Numer.1.True,Est.Numer.0.True,Est.Denom.True,SE.h11.PMMR,SE.h01.PMMR,SE.h00.PMMR,SE.h2.PMMR,SE.q0.PMMR,SE.q11.PMMR,SE.h11.True,SE.h01.True,SE.h00.True,SE.h2.True,SE.q0.True,SE.q11.True
2.49834808,0.511448677,0.511154163,2.059712312,0.67401031,0.554647294,2.24214996,0.235563258,0.235779174,2.602165406,1.236743517,0.608978843,1.673309117,2.869968424,1.841211372,0.527619553,2.465615251,4.730416251,1.98701298,1.633276733,1.730563009,0.107458052,0.264923021,0.215328389
2.278402092,0.56771704,0.567288433,2.750031774,1.253924632,0.656647546,2.116384558,0.230447924,0.232387936,2.604124792,1.298118016,0.617093321,1.555715373,1.731680682,1.729723231,0.525282778,2.920555919,7.289653604,1.997496646,1.653304172,1.761916613,0.107594077,0.253479631,0.219198168
1.925312104,0.590877871,0.59119601,2.308382965,1.263986736,0.542455546,2.237837483,0.220677488,0.21699526,2.557375774,1.211878229,0.601248998,0.921353691,1.652471043,1.13138162,0.493397823,2.633471647,9.281861754,1.878396072,1.574215311,1.673458857,0.102952889,0.254037613,0.215224725
2.201239702,0.414437,0.41453481,2.653903267,1.167149022,0.675416786,1.929889211,0.215902629,0.21392823,2.4965668,1.255811394,0.642915354,1.062039314,2.339907852,1.503166385,0.558746236,5.417131927,5.111196087,1.839923164,1.572691035,1.67247788,0.102233562,0.274998076,0.212049998
2.646512751,0.701545782,0.706572787,2.677848301,1.122741093,0.587606165,1.656598873,0.251114915,0.253205245,2.428194981,1.420955027,0.608016805,1.57873939,1.803531751,0.910970547,0.383968061,4.683376886,6.547161741,2.005875183,1.678259879,1.782419276,0.109962614,0.282218156,0.213842019
1.531921074,0.522561426,0.52403597,2.216418586,1.276857021,0.613322437,1.779187651,0.227320655,0.22559709,2.569811958,1.429426036,0.640958767,1.540929954,1.923275222,1.360055618,0.40685048,4.600139625,3.723774689,1.98008896,1.728516305,1.834599991,0.111801209,0.284662743,0.233400777
2.327155669,0.583514212,0.590569784,2.341562385,0.993785148,0.579152162,2.074312458,0.238491807,0.237296219,2.36005846,1.135290562,0.590445231,1.022285074,1.083684777,1.484430801,0.454694975,5.567994421,9.923831429,1.962787877,1.671067765,1.787229438,0.107235059,0.27588972,0.215720848
2.057719705,0.788040051,0.785459008,1.67471086,0.894001661,0.379405027,2.480845809,0.224369188,0.225498353,2.770335032,1.177114866,0.64220846,1.405520415,1.395998381,1.396273793,0.549807195,3.931536112,3.066084295,1.985845202,1.70614796,1.816616514,0.109643865,0.258671278,0.208083117
0.944961258,0.574801274,0.576687907,2.052258756,1.420231388,0.66883945,1.971693016,0.230486426,0.228300483,2.613890242,1.354239032,0.638867816,1.21658751,2.06370946,1.396615107,0.51267508,2.779158195,8.259409224,1.887063973,1.610947176,1.703937506,0.105773375,0.266868754,0.208047454
1.522740794,0.487572698,0.489132922,1.919798319,1.195815442,0.47544722,1.796436967,0.252236914,0.249953204,2.452378613,1.35709424,0.609698194,1.59310586,1.975270084,1.486937225,0.468562356,2.631951127,4.56294359,2.104087508,1.879932465,2.007226264,0.118681031,0.267447519,0.221481872
3.039498779,0.640487047,0.64395705,3.107086896,1.265721281,0.605812257,2.181738636,0.252604188,0.253451842,2.624079604,1.254813187,0.627603323,1.615349084,2.27465103,1.317959466,0.360743608,3.006952029,6.3461954,2.081045753,1.721322874,1.826592052,0.112919695,0.261184274,0.212495523
2.377867585,0.376828112,0.374013691,3.031587978,1.289564731,0.732598929,1.755209132,0.246161028,0.246946597,2.260325342,1.210118423,0.598337201,1.289209119,2.636371776,1.709609477,0.611844095,2.999167751,6.070996095,1.965782021,1.686538849,1.791105433,0.109272649,0.278765734,0.219576655
1.702766194,0.423444974,0.426793199,1.99415198,1.169063197,0.484557883,1.61372577,0.278508336,0.276125068,2.054317233,1.190366794,0.535376242,1.385877128,1.449341788,0.834778726,0.390761702,2.657987095,2.180292129,2.047124098,1.780630945,1.893703709,0.114478287,0.279113802,0.215197136
2.142127776,0.485245065,0.483040236,2.126136606,0.993689102,0.528655441,1.755553352,0.274917496,0.276628095,1.997207888,1.029436392,0.551262937,1.488335778,1.057589777,1.769130239,0.508918109,2.821864204,5.833718498,2.044589744,1.682745865,1.789883729,0.110133481,0.276940978,0.21371736
2.225333956,0.620321793,0.62907141,2.406056004,1.230425425,0.528294001,1.933498347,0.244565057,0.246099026,2.235402447,1.110519939,0.581786124,1.090796087,1.541805135,1.711644955,0.377415389,3.723925562,3.577846957,1.913614996,1.578869031,1.665274076,0.105189043,0.281451443,0.221378398
1.73010248,0.465163561,0.458021524,2.261926461,1.309984906,0.550222641,1.729740081,0.239216812,0.238778814,2.345141114,1.327943756,0.588063703,1.303399122,2.067420172,1.219154197,0.08740194,1.672844109,6.340935112,1.97426909,1.684002262,1.784657182,0.110078964,0.266024614,0.20657109
2.000520091,0.396624002,0.391873722,2.554288537,1.254328142,0.649811217,2.337945219,0.219310382,0.220838011,2.66676393,1.205418191,0.625055595,0.982346064,1.462263166,1.552630019,0.376719283,2.542892116,4.067776578,1.985547033,1.605114748,1.705180447,0.106029025,0.269883902,0.21793708
2.247538937,0.440322279,0.439243039,2.51311405,1.203535216,0.582672368,1.718963395,0.235480808,0.236837912,2.397360587,1.335982395,0.617452468,1.009226106,2.168442279,0.890401774,0.326162671,3.019175422,4.476332309,1.978636378,1.673036173,1.789092366,0.107811392,0.259631408,0.21802559
0.822255651,0.524817376,0.528436808,1.959421622,1.469886501,0.595356347,1.875138606,0.237117435,0.238942501,2.393977881,1.232274933,0.619529108,1.11024796,0.797553937,1.751089187,0.281229814,3.539456904,5.59985532,2.029559855,1.688293777,1.787159558,0.111316361,0.275927809,0.214829754
2.386537979,0.380071697,0.379086934,3.254562744,1.575845887,0.703410912,2.378815382,0.207118607,0.207631363,3.031427216,1.394381486,0.688176872,0.952398579,1.745776941,1.474681706,0.113151479,3.179846608,7.040983731,1.984382701,1.708705652,1.807936925,0.111820254,0.27679199,0.208978999
2.375110065,0.460690295,0.453528386,2.822107073,1.261558465,0.657042649,2.318506457,0.237213904,0.238145059,2.710296963,1.19858664,0.652019026,0.91839476,2.256608416,1.351568254,0.212063249,2.722961851,8.150418312,2.046633028,1.788853304,1.890458535,0.116200708,0.287209133,0.232635776
1.623175982,0.4982882,0.49666469,2.456350256,1.405141266,0.647624781,2.035795315,0.226647099,0.225650401,2.405148106,1.193146888,0.595345323,0.953961969,2.832123778,1.722640019,0.657166261,2.476785041,5.841455486,2.066311808,1.693019742,1.790847316,0.111760138,0.291838009,0.226983092
1.12395768,0.564209771,0.557178759,2.105444853,1.335781539,0.684779621,1.912347939,0.230939746,0.226572021,2.672411844,1.441104977,0.643871777,1.658333269,1.693701895,1.14913716,0.117504228,2.967078074,6.564818092,1.91711546,1.570179834,1.669621062,0.103490671,0.276220422,0.222732948
2.075976888,0.369289132,0.373214849,2.500840303,1.152899413,0.649304382,1.732999589,0.243577765,0.242831871,2.358780244,1.285947556,0.619061132,1.00309768,2.664414172,1.311121276,0.538697644,2.989146602,6.252242603,2.078093681,1.688880667,1.791995768,0.111534388,0.275839015,0.22342432
2.162554636,0.414009502,0.410343662,2.533327952,1.153261331,0.638164973,1.861866314,0.235197368,0.234803943,2.516197951,1.317810592,0.643648446,1.054496108,2.926523693,1.488930761,0.640406195,2.526589325,4.6971163,1.947338977,1.580953716,1.691882901,0.103226051,0.279301739,0.219766799
2.44259707,0.436403154,0.431429109,2.891360632,1.270433027,0.663608266,1.983961972,0.258044243,0.253606345,2.241069055,1.089948896,0.580212814,1.211374885,1.423649492,1.460260715,0.243260923,3.878059149,3.105944427,2.103684176,1.808109461,1.923916101,0.116343028,0.266874518,0.220256931
1.56871825,0.536438454,0.530310194,2.463718995,1.417404292,0.666987015,1.996673211,0.208671991,0.207680472,2.715377532,1.374929634,0.671340653,0.979787402,2.972056404,1.616127415,0.733861689,2.812760348,10.85924024,1.992740317,1.690679701,1.803351879,0.10910917,0.283104752,0.229538484
1.851089078,0.556617993,0.548960374,2.252716394,1.235434148,0.549558775,2.359096659,0.247564362,0.249424171,2.489282647,1.145705485,0.569530357,0.869211226,2.756908227,1.589590619,0.643973253,2.228749933,7.189310514,2.01454147,1.675799325,1.770434084,0.110706878,0.262224437,0.213517211
0.123032902,0.636960171,0.635029525,2.225451628,2.147173734,0.636235454,2.126188658,0.254466641,0.255859774,2.207082295,1.050146467,0.544136017,0.598560261,2.154718259,2.769881549,0.569132315,3.294123007,5.797190719,1.880511515,1.558915849,1.663477448,0.101732485,0.256434833,0.217199688
2.770250532,0.726346204,0.715439408,2.839874004,1.191093561,0.595173766,1.896852552,0.236682344,0.233754373,2.502669523,1.296611238,0.635820789,1.554938225,2.297997636,1.548847137,0.281468534,2.074640033,8.380050431,2.157368017,1.850207019,1.963457893,0.119950641,0.285492898,0.218855145
1.958559883,0.477098507,0.479155489,2.188634968,1.112464953,0.549470059,2.073596554,0.262502879,0.260969815,2.334886088,1.169956845,0.561791656,1.626947131,0.99685865,1.033648058,0.261867561,3.678183363,5.204143075,2.048764344,1.742466343,1.862055487,0.112108989,0.274964671,0.218838529
1.048570968,0.376506024,0.372554143,2.194425615,1.55224867,0.612430597,1.692771274,0.246100971,0.249379725,2.455636164,1.40676272,0.619619118,0.916282698,1.732898219,1.776725222,0.425979271,2.8265445,5.674085484,2.032119711,1.750030029,1.87311681,0.11147057,0.290315964,0.220777923
2.354863137,0.479879713,0.483381565,2.80120811,1.301813097,0.636722784,1.67067465,0.248743484,0.250058457,2.432355925,1.373373574,0.633865098,1.413450714,2.077929499,0.398145113,0.511553909,2.844671371,6.286036457,2.023586722,1.749443541,1.869241284,0.111847962,0.266289971,0.226616421
1.843088467,0.397591178,0.402080658,2.696816938,1.451285061,0.675785183,1.963575902,0.232161895,0.232299456,2.537424459,1.303288639,0.628514446,0.869325212,1.443963665,1.360762866,0.282008163,3.247956332,7.54525075,1.913634815,1.638693456,1.738254408,0.106799347,0.274228612,0.214554633
1.593922645,0.55877865,0.556980258,2.431348787,1.421074809,0.633828737,2.125416406,0.249084701,0.250394584,2.593503606,1.277303017,0.619267164,1.250187065,2.567785966,1.433812883,0.527246481,3.868596311,6.073440858,1.964236133,1.710181776,1.811286279,0.110424713,0.277266553,0.214649073
2.769136149,0.482335096,0.481985088,2.38128177,0.756124041,0.586882566,2.137332478,0.278453355,0.277555093,2.048249451,0.900195873,0.537143187,0.840349013,2.506433514,1.145551257,0.400964577,3.4421363,7.600307075,1.926978184,1.608981513,1.701072506,0.106003485,0.266943276,0.221200276
1.785484836,0.378931312,0.381913258,2.446451444,1.354563587,0.611535777,1.912904299,0.228218778,0.224090952,2.428111998,1.278514807,0.600969527,1.040714315,1.845555553,1.6295808,0.417653176,3.137798522,2.511258491,1.975519555,1.703669068,1.809048181,0.110597569,0.301558978,0.220501865
2.235520888,0.573270607,0.572023643,2.639969144,1.187241471,0.649838559,2.073369916,0.217807885,0.216839724,2.613228214,1.310114678,0.628500262,1.200211363,2.710922106,1.452268416,0.116151767,2.166332901,5.162869465,2.028478907,1.781466819,1.890872388,0.114883164,0.281244057,0.217535777
1.174599024,0.547300645,0.551050894,2.506687494,1.606047313,0.766763945,1.35373799,0.236060032,0.234384028,2.329411058,1.481012069,0.626708415,1.699827546,2.553435696,1.985939394,0.63751427,3.29053763,9.038895627,1.929041089,1.592093769,1.693360698,0.104606774,0.252493068,0.213246573
1.607795807,0.414944543,0.414170525,2.034392263,1.088672635,0.588208791,1.953411271,0.249423268,0.246656361,2.414238688,1.281673868,0.579788208,1.291015487,1.659912703,1.343880875,0.385910541,3.024651366,4.776472554,1.980598583,1.639886116,1.723792707,0.109276272,0.26676596,0.21232264
1.915387181,0.50859337,0.509114642,2.52326938,1.363780897,0.605354622,1.873585377,0.262171096,0.259128872,2.383804815,1.249519064,0.605409161,0.992888743,1.685946249,1.581170734,0.462724549,1.953213102,7.527838702,2.106277043,1.797423914,1.909771977,0.115960437,0.264566051,0.205827978
2.074689398,0.345531519,0.347407275,2.443945525,1.181761193,0.608372672,2.234743499,0.270293157,0.271970009,2.453687335,1.132730448,0.591100002,0.817237345,1.938820088,1.143878998,0.505599445,1.55615206,5.509892538,2.045497256,1.809691282,1.937746342,0.114568558,0.299604878,0.232017258
1.827442653,0.250532885,0.25055693,2.471032727,1.335707312,0.621264593,2.027044629,0.232658438,0.23267278,2.516583875,1.258635596,0.620582429,0.650693989,0.780679027,0.818561558,0.162142911,1.95258142,4.281477948,1.969617006,1.696337097,1.799781596,0.109899779,0.273673782,0.216489983
1.945242344,1.476207203,1.474028037,1.838330455,0.914222188,0.47506074,2.189533264,0.249518794,0.249233008,2.459289499,1.17735413,0.585483395,1.225684777,2.603030467,1.403230508,0.449375403,4.709229046,6.145096226,1.97570519,1.701003763,1.808739341,0.109686321,0.261576044,0.221753952
1.989007426,0.466144932,0.463477137,2.376837908,1.246369787,0.568357919,1.707957644,0.245152946,0.245511069,2.379112554,1.374291447,0.588317345,1.03208739,2.150783614,1.144535918,0.300005572,2.685441481,5.350406443,2.018585402,1.677858192,1.772589746,0.110952486,0.280097464,0.234264803
2.221998895,0.632666292,0.630153894,2.214188333,1.148608187,0.47955926,1.999958337,0.2439875,0.242424936,2.553925366,1.314837642,0.619556769,0.828359168,2.247848339,1.352629738,0.368552832,3.49468857,5.719427815,2.0644389,1.701123204,1.797795026,0.112319732,0.270752311,0.228484384
1.711458358,0.529426033,0.52971285,2.625644271,1.624981667,0.584684167,1.666823178,0.223343965,0.225701504,2.462371597,1.427909618,0.620618907,0.478555708,2.828840806,1.381579727,0.429319124,3.490181887,8.214684371,1.936585843,1.657984362,1.771217637,0.10657377,0.253214894,0.201530232
1.583460551,0.391862539,0.388442452,2.305338851,1.315791471,0.624927081,2.052162185,0.219119472,0.220751747,2.533606206,1.2524844,0.624279024,1.269233647,2.866156339,1.651267953,0.535347542,0.631758622,5.568299716,1.984156459,1.639114134,1.751157617,0.106324354,0.265393424,0.226843449
2.701407641,0.616939892,0.621908595,2.614474369,0.966081502,0.610197751,1.918717791,0.223439608,0.222237034,2.61233448,1.400482067,0.631594922,1.324261803,2.914627861,1.493015414,0.590341204,3.572412728,5.994811049,2.080119849,1.694952882,1.786457216,0.113084117,0.272692286,0.227619957
1.491783473,0.384364868,0.385333703,1.984301835,1.052898285,0.624355723,2.075141755,0.231806507,0.230818892,2.549176662,1.213724643,0.64354737,1.057833207,1.904377153,0.925967306,0.400432088,2.690447095,5.921790919,2.036751562,1.646496389,1.755169369,0.107723942,0.2563045,0.20338364
1.23921775,0.392031511,0.38880028,2.154885788,1.397756711,0.610973396,2.130388556,0.243674148,0.244609112,2.339033071,1.149956072,0.558150294,0.847223709,2.221622798,1.484120724,0.137334001,2.636759853,5.892761885,1.957324268,1.707752338,1.807797611,0.11065671,0.290109039,0.22804623
2.016672014,0.38406855,0.384979949,2.594828828,1.305310954,0.639428655,1.935393064,0.232539297,0.234568337,2.448956534,1.277963051,0.605041686,0.790586086,2.532531717,2.221401069,0.584544343,2.509320475,4.513717649,1.994249455,1.716460976,1.811964261,0.112281673,0.273824278,0.221170019
1.745633401,0.296090336,0.292816979,2.520629055,1.453745702,0.611172628,1.828858917,0.24953444,0.246628162,2.408486054,1.303509569,0.604189025,0.549949482,2.1060949,1.248965658,0.366927697,2.418086983,3.49593808,1.977803178,1.715815113,1.830692729,0.109749912,0.268224235,0.224345347
1.765623865,0.588210441,0.587626805,2.323332667,1.284089176,0.588598462,1.943152982,0.258798893,0.257478036,2.409915049,1.248747193,0.597568934,0.976215111,2.147002395,1.333474116,0.521775652,1.265435083,9.190072297,2.063005343,1.826263406,1.945183997,0.116327661,0.284906223,0.224595298
1.919137892,0.216576213,0.216129757,2.534411305,1.271129092,0.658255053,2.067988174,0.249832709,0.249523405,2.363874083,1.137629056,0.592965203,0.979882917,1.830875227,1.441266071,0.403823176,1.524868891,3.323588029,2.067304391,1.752597006,1.862654436,0.113736053,0.286304269,0.218637507
2.163383949,0.285870342,0.286941959,2.883946928,1.381576796,0.694453766,1.650165591,0.238347004,0.24032531,2.398001565,1.374270354,0.620380898,1.235854623,2.615079033,1.543249234,0.547866377,3.133480659,2.14209882,2.03719969,1.77301021,1.879398105,0.114968808,0.304285976,0.235457355
2.147465849,0.535442462,0.535916515,2.559100426,1.182792417,0.640898671,1.877474967,0.264820395,0.261572065,2.124106423,1.088382096,0.551658129,0.869897277,1.022624371,1.302236631,0.248501864,3.935427443,10.55012888,1.99020642,1.686158424,1.794900508,0.109504298,0.287088726,0.2315549
2.568671928,0.329422016,0.329193578,2.776869733,1.102544219,0.651825364,2.324602861,0.228990226,0.230987076,2.442161253,1.045412263,0.600854887,1.046253519,1.358153357,1.654355214,0.261992888,1.853724549,4.153519971,2.019182584,1.605819415,1.694437289,0.107442982,0.285164852,0.239411937
2.40069417,0.456042023,0.452524794,2.182389442,0.967940932,0.505873895,2.150739618,0.218744792,0.219373201,2.679743318,1.280805751,0.650444877,1.079905394,2.868944577,1.25268562,0.699793484,3.523302071,5.119123197,1.984219226,1.686522573,1.782512225,0.110681555,0.287036495,0.227510672
2.228442477,0.476558849,0.474024626,2.238712987,1.009271973,0.551704173,1.762535786,0.230997862,0.229820374,2.447990126,1.319144513,0.640466777,0.680358517,2.788712999,1.689004673,0.646935682,2.568851243,6.516511009,1.988662204,1.677208561,1.779237946,0.109344812,0.282230905,0.215716603
3.40250433,0.678676463,0.675181323,3.133775681,1.037347401,0.616142722,2.13828077,0.272108315,0.272781202,2.57080994,1.285794657,0.600957227,1.330130281,2.460281335,1.31240134,0.524134515,3.324005599,7.255028576,2.115420433,1.849604719,1.963882054,0.118717142,0.267930277,0.209962963
2.135305664,0.314396943,0.312683365,2.461076326,1.152852534,0.612663477,2.079949192,0.251538467,0.24923496,2.398370284,1.163101907,0.593893534,1.177758201,1.52338289,1.550646793,0.339367642,2.11895423,5.671984304,2.015308615,1.712019276,1.827633869,0.11018476,0.262780305,0.215455313
2.549209329,0.447653332,0.451736507,2.338089105,0.974763561,0.534803293,2.17674625,0.276055812,0.273869033,2.320674296,1.111902802,0.555311164,1.494651856,1.811922039,1.06028292,0.391766409,3.083995041,5.144869403,2.020844025,1.68872729,1.795590243,0.109857382,0.258952171,0.206617599
2.573634423,0.579250995,0.574461221,2.840065785,1.222727459,0.628425821,2.296983551,0.230776461,0.231676934,2.688845923,1.196600396,0.649654424,1.288143922,2.736377651,1.67551406,0.11580889,3.065164119,4.55364866,1.931305239,1.641745998,1.749278104,0.10599695,0.272152205,0.232489539
2.302643361,0.709282529,0.694201502,3.237507466,1.464923464,0.76980397,1.904658953,0.235940835,0.236399488,2.587935719,1.373275781,0.637730936,1.301520613,2.560734083,1.143686889,0.621079032,2.723106254,6.567432012,2.102628356,1.772943827,1.894738073,0.114035257,0.287034528,0.22410894
1.37134093,0.452278568,0.454122526,2.289466915,1.367820092,0.672077091,1.919808372,0.227639098,0.228372569,2.242745527,1.129990411,0.579617805,1.733364962,1.594949588,1.023898995,0.354457026,4.476047559,6.552284954,1.943297724,1.648629793,1.751079129,0.107294224,0.27440942,0.220727271
1.892748755,0.319249639,0.3200585,2.617215108,1.309692708,0.690806108,2.188647877,0.237142614,0.239434627,2.715203263,1.342888693,0.627014781,1.057931384,1.251910992,1.123906364,0.426954421,3.469960028,4.295210027,2.120407034,1.812406167,1.932950376,0.116479373,0.259971292,0.222464833
2.044009388,0.526364066,0.528498332,3.311112219,1.697237001,0.789563506,2.116021406,0.236463562,0.235158872,2.607245278,1.272504065,0.630778691,1.548124807,1.586026594,1.292939712,0.272648536,4.862504977,5.471877281,1.996554952,1.761313706,1.880570092,0.111693541,0.268696459,0.216905985
2.298688315,0.418887088,0.416776916,2.698818271,1.152178528,0.672835779,1.841387694,0.216146814,0.215683321,2.423735874,1.248504289,0.638231476,0.831804004,1.32105659,1.61878668,0.304791983,3.291414766,6.103914816,1.910705206,1.6300556,1.744680293,0.104394398,0.259961224,0.220357371
1.69560298,0.46550082,0.472333175,1.889120944,0.989450621,0.530590199,2.43111872,0.249246375,0.251979667,2.395419239,1.036004158,0.559172643,1.575010095,0.867235645,1.407507311,0.116324676,0.880707949,5.00689947,2.047202993,1.772226036,1.885984865,0.113932429,0.269217809,0.221679501
0.767488353,0.603043313,0.597566119,1.656599019,1.216967239,0.572818829,2.069965762,0.246411995,0.246310456,2.434830784,1.183545401,0.604495691,1.562378106,2.449812842,1.178850061,0.435196292,2.977170407,5.900457088,2.015560357,1.661501401,1.769544937,0.108575456,0.254056551,0.206241277
1.548386023,0.390380875,0.39393273,2.471641099,1.48800725,0.635263969,2.292917539,0.232858302,0.232164404,2.771242304,1.291675513,0.64527693,1.235106279,1.287628072,0.598920215,0.419928861,2.961011652,5.372011029,2.018023952,1.763137495,1.869823612,0.113668198,0.272081146,0.20825993
2.10103467,0.560014013,0.555143413,2.0275812,0.906632472,0.533522242,2.117168832,0.238707201,0.235939831,2.400658133,1.150646538,0.590416586,1.218289925,2.295369175,1.746120586,0.474716824,3.280378107,5.464890895,1.986797722,1.718722591,1.818059968,0.111878954,0.274623858,0.214014401
0.911501932,0.502530681,0.501786972,1.737300154,1.198313744,0.591316805,2.177057335,0.258554799,0.258000517,2.411213473,1.140468746,0.583698328,1.419866777,1.854175684,1.182851406,0.632563414,3.183407285,6.349952353,2.06055989,1.746713936,1.849098545,0.114037111,0.277531778,0.220828207
1.626080836,0.548747597,0.549335286,2.368941619,1.35175753,0.625543372,2.14503875,0.222948894,0.221047798,2.663341906,1.254180487,0.656939843,1.326957364,2.760466656,1.227607082,0.560878278,3.438207767,7.811263389,1.999715014,1.733693116,1.842448001,0.111812258,0.260439599,0.213125758
1.382634108,0.589867243,0.580191254,1.978699704,1.217929276,0.550232649,2.091703949,0.247080285,0.246935554,2.370680623,1.148100292,0.584490138,1.150931521,2.326621092,1.090297389,0.449712776,3.075883122,7.337928246,1.988158681,1.729842466,1.842107366,0.111082064,0.283225524,0.219783745
2.644023415,0.610889877,0.61269875,3.239197744,1.483822286,0.663903144,1.58686814,0.269377542,0.270866862,2.39980836,1.446041586,0.601037194,1.50874735,2.131142941,1.15689957,0.498298627,2.340364438,6.929259822,2.110931952,1.793776306,1.919405992,0.114594049,0.269437417,0.212653982
1.719226112,0.533178339,0.531891955,1.89338979,0.904069938,0.575444873,2.255104174,0.260878636,0.262831743,2.541069919,1.177615199,0.604608309,1.119430401,2.287867872,1.135950199,0.388590726,3.696344725,5.313970096,2.064001691,1.731135297,1.844944841,0.112204983,0.266630054,0.216837321
1.600059972,0.574905924,0.573617714,2.343451996,1.346325858,0.623180478,1.718797164,0.254457244,0.253626522,2.324546519,1.30290269,0.594394644,1.409762317,1.846440422,1.227230047,0.38475341,3.349784912,12.29559848,2.030229659,1.673996331,1.781764915,0.10944546,0.264763773,0.218732076
1.247604251,0.347453783,0.345744842,2.151087355,1.33356924,0.655270383,2.127267951,0.221200995,0.220220806,2.552320115,1.208139504,0.631881193,0.885376299,2.158456636,1.376628123,0.486653881,2.31496732,3.369644269,1.911514612,1.587005836,1.697650194,0.103175662,0.289345641,0.230622288
1.89994297,0.343010027,0.348107504,2.301021489,1.14864771,0.606530721,1.793796766,0.232722293,0.230794572,2.318614343,1.227828991,0.608087478,1.206913002,3.023543976,1.374223214,0.581565581,2.474619712,4.902713213,2.052371525,1.741357886,1.84422566,0.113867784,0.281858858,0.217110413
1.836935558,0.548764045,0.552964312,2.424454801,1.400728249,0.557301287,2.259551208,0.240708728,0.240350651,2.602602539,1.211122803,0.615821288,1.171828272,3.747039629,2.354505607,0.714593222,3.006382134,6.443574804,1.952629985,1.665307912,1.781109984,0.107011884,0.284200259,0.225520578
2.023317667,0.462521862,0.460216617,2.471977379,1.337363186,0.560769182,1.534752841,0.228123465,0.226172228,2.303392114,1.389877131,0.595219607,1.30525898,1.752999033,1.686928261,0.561372404,1.331901384,3.391305721,1.961639095,1.607330349,1.702791359,0.106326138,0.266259248,0.207704245
1.925166842,0.390133874,0.391276898,2.381676776,1.270400636,0.577236277,1.884886739,0.245731737,0.248154065,2.326532437,1.23187711,0.580753901,0.829097865,1.858489548,1.218997927,0.443290914,3.05821753,6.600037227,1.971631025,1.697665375,1.803798157,0.109981621,0.270577669,0.212718319
2.066849247,0.399368001,0.397007487,2.268992045,0.998895422,0.614508593,1.755324298,0.227157652,0.225629362,2.435991253,1.339781381,0.624505611,1.733407232,1.254255779,1.267941278,0.244532924,3.200883698,6.991781589,2.092637576,1.77192061,1.876890644,0.115193729,0.258827219,0.204384415
1.12021697,0.460755972,0.459911088,2.161631606,1.509885845,0.581803149,2.204725868,0.216592727,0.216515998,2.504070757,1.141419384,0.618059321,0.82611893,1.698798514,1.201586453,0.324647167,3.885573091,7.295304706,2.047778345,1.71908438,1.822440931,0.1121468,0.266404671,0.210079274
1.497630276,0.401608488,0.403652708,2.087188462,1.225368694,0.575455626,2.18587209,0.258280993,0.259937997,2.332778473,1.113531131,0.55778531,1.43477483,2.390165256,1.592467636,0.52666105,1.962618575,4.511477366,2.037881971,1.733439827,1.83503587,0.113000575,0.261432837,0.20308244
2.415860183,0.690047313,0.682630945,2.361729144,1.100233141,0.522172604,2.103974843,0.257631523,0.257030323,2.308775936,1.123160535,0.563512157,1.551124894,1.22081415,1.873937364,0.228738014,3.467415873,7.429036999,2.123062029,1.734966174,1.829761857,0.115206852,0.299521894,0.232842085
1.692256423,0.300201698,0.299878996,2.408710444,1.358717704,0.620469053,1.650618511,0.222847825,0.226176677,2.435371629,1.398351887,0.628261307,0.922212524,0.982539647,0.882948486,0.23046874,1.76427867,5.193289803,1.948936973,1.62762781,1.734549327,0.105833626,0.27047859,0.215679909
2.162675261,0.575650012,0.572770153,2.315193826,1.118558398,0.55331258,1.8189608,0.249959182,0.252087227,2.282257843,1.169119843,0.61196371,1.429552652,1.669819022,1.368037939,0.441233653,2.61144676,4.89051242,2.005615452,1.648525448,1.743372996,0.108898121,0.275383052,0.225395351
2.301501679,0.380024736,0.374008686,2.741102025,1.174318199,0.680765885,1.858896922,0.230674935,0.232462387,2.397268946,1.259959187,0.611819701,0.435907561,2.274128141,1.270995534,0.538122777,4.450957057,5.6307686,1.939112343,1.600410731,1.704127703,0.104537805,0.260671231,0.228675017
2.433819159,0.402877594,0.40020656,2.293827791,1.028569508,0.519865364,2.068806954,0.255972966,0.258183515,2.223102134,1.069870674,0.557437927,1.03061777,1.819022709,1.28417501,0.307964932,1.756451371,5.55780541,2.09318595,1.76451651,1.876444725,0.11459184,0.265881798,0.232359073
1.989088385,0.426773197,0.42245779,2.679508884,1.410858516,0.637804925,2.219074515,0.223976953,0.223042893,2.753940695,1.306580868,0.652235794,0.685745422,1.957902434,0.714545663,0.552919446,3.427408751,5.569675838,2.05064702,1.760888178,1.865386087,0.114322524,0.266065709,0.215306465
2.258017066,0.350165965,0.347289757,2.566670047,1.223123221,0.595011812,2.292814439,0.238958465,0.236728631,2.726106335,1.262603013,0.638299941,1.237617323,1.417873006,1.289758375,0.402082302,1.849981701,4.011071928,1.967052253,1.602961711,1.710058972,0.105027086,0.275381783,0.215361372
1.456334241,0.754246868,0.755113399,2.254901563,1.284433882,0.666377026,2.113542467,0.238932093,0.240961267,2.85780043,1.471181503,0.656063906,1.424017495,2.432584443,1.689059323,0.713172787,3.61960685,7.217826543,2.085285398,1.800047752,1.921870808,0.115183664,0.268727761,0.203109882
