Est,SE,SE.B,Est.Numer.1,Est.Numer.0,Est.Denom,Est.True,SE.True,SE.B.True,Est.Numer.1.True,Est.Numer.0.True,Est.Denom.True,SE.h11.PMMR,SE.q11.PMMR,SE.h11.True,SE.q11.True
1.63307778,0.229783391,0.230232766,2.5521713,1.438956613,0.681666667,1.830734759,0.147405538,0.148357307,2.686907474,1.438956613,0.681666667,0.601025398,7.217820603,2.033382191,0.051509556
1.938267523,0.3966512,0.397663221,2.414761314,1.238879017,0.606666667,2.212439532,0.17181749,0.168650187,2.581092333,1.238879017,0.606666667,1.551008898,8.973842579,2.026789613,0.052081843
1.94968357,0.248686811,0.24869407,2.518052267,1.322246344,0.613333333,1.789964252,0.160273514,0.160976068,2.420091085,1.322246344,0.613333333,1.011348838,7.264575487,2.025644422,0.050968146
1.856528109,0.304599157,0.301502176,2.292365662,1.187731437,0.595,2.160014817,0.179226033,0.178708365,2.472940253,1.187731437,0.595,1.07737954,10.20372163,2.007640153,0.051590575
1.86395387,0.19595263,0.196738228,2.627081268,1.378232175,0.67,1.984085241,0.150204199,0.150380034,2.707569287,1.378232175,0.67,1.062986005,4.99612656,1.957677353,0.051649206
2.071405313,0.212155107,0.214073889,2.486946201,1.25446004,0.595,2.168686933,0.175677487,0.176830223,2.544828765,1.25446004,0.595,0.757112652,5.178519146,1.954517329,0.05067862
1.695430438,0.307346276,0.304224397,2.501593815,1.402389748,0.648333333,1.722034984,0.155845382,0.155231768,2.518842429,1.402389748,0.648333333,1.408796993,9.353339798,2.036677261,0.05181338
1.918594241,0.243222859,0.245023278,2.424754547,1.264005031,0.605,2.037128185,0.168430739,0.168163905,2.496467583,1.264005031,0.605,1.180312562,5.03937797,2.034112159,0.050484217
1.730777219,0.263568217,0.264911629,2.377769725,1.304687849,0.62,1.903303644,0.161487237,0.161446079,2.484736108,1.304687849,0.62,1.287326309,6.739865293,2.033135634,0.052087243
1.973730526,0.247864918,0.24580315,2.313751251,1.192014402,0.568333333,1.942822774,0.176478147,0.178319058,2.296185346,1.192014402,0.568333333,1.071845435,5.517389005,2.035755492,0.050585581
1.373552152,0.328815088,0.328552635,2.171373683,1.283143291,0.646666667,1.915007569,0.154401434,0.153891165,2.521514852,1.283143291,0.646666667,1.113864356,8.909322146,2.049649967,0.050289877
2.076707204,0.303026873,0.304423895,2.686156872,1.33283601,0.651666667,2.061539348,0.155372617,0.156029791,2.676272485,1.33283601,0.651666667,1.737194927,5.842441468,2.000819895,0.050689077
1.568401768,0.288842565,0.290470933,2.200799151,1.270214102,0.593333333,1.911989423,0.17044818,0.169785623,2.40466116,1.270214102,0.593333333,1.269754398,6.950924327,2.018423883,0.050600661
2.155344596,0.270065553,0.268743197,2.578211641,1.277820402,0.603333333,2.088315015,0.16861676,0.169534847,2.53777046,1.277820402,0.603333333,0.861497642,6.484029784,2.026751217,0.049770544
1.371095973,0.307386109,0.312847557,2.129668447,1.318436663,0.591666667,1.918205384,0.168212462,0.166038958,2.453374848,1.318436663,0.591666667,1.293503879,6.134995291,1.975239992,0.049805853
1.450168746,0.303000667,0.303053795,2.312869724,1.389595622,0.636666667,1.912420908,0.160460004,0.161893999,2.607170267,1.389595622,0.636666667,1.209327956,8.249635717,2.042366726,0.050745887
1.947023853,0.308876487,0.306455012,2.384794386,1.245785432,0.585,1.909507988,0.177381552,0.178753634,2.362847605,1.245785432,0.585,1.277532679,7.10935811,2.031459576,0.051884108
2.05559146,0.497994358,0.49669091,2.422790369,1.206565422,0.591666667,1.981994422,0.173700499,0.174939332,2.379245455,1.206565422,0.591666667,1.24238417,12.68152484,2.000761457,0.049750808
2.134946669,0.293997319,0.294327543,2.44877897,1.171369213,0.598333333,2.030338271,0.175244505,0.176358405,2.386188278,1.171369213,0.598333333,1.613235516,5.626821897,2.012689884,0.051100566
1.989227839,0.212833064,0.213798534,2.461119295,1.244374933,0.611666667,1.769187267,0.161574602,0.161762461,2.326527812,1.244374933,0.611666667,1.189273796,4.551925268,2.032649324,0.049670073
1.786503826,0.281422136,0.281592067,2.36169806,1.260020701,0.616666667,1.849756051,0.163066,0.163988812,2.400703599,1.260020701,0.616666667,1.507529799,6.125758562,1.999387813,0.05056858
2.023471724,0.190682416,0.188290129,2.467163238,1.256452657,0.598333333,2.114243238,0.172333547,0.17065963,2.521474861,1.256452657,0.598333333,1.041434735,3.688648335,2.072315259,0.05005662
2.196646442,0.392296511,0.391719914,2.528006859,1.213680072,0.598333333,2.050102328,0.172291495,0.171122009,2.440324632,1.213680072,0.598333333,1.311137574,10.71117875,2.059595988,0.051184995
1.974236974,0.236941662,0.237120885,2.451242046,1.250247887,0.608333333,2.063336453,0.170362873,0.171168999,2.50544423,1.250247887,0.608333333,0.647081684,7.338271018,2.011252719,0.053136103
1.817253573,0.277556492,0.276592845,2.439619095,1.322008148,0.615,1.904215682,0.157901413,0.15446219,2.493100792,1.322008148,0.615,1.010121596,8.643010871,1.982278014,0.05092038
2.490555618,0.304057596,0.300133836,2.571636032,1.135415626,0.576666667,1.986303037,0.17232037,0.171686611,2.280850378,1.135415626,0.576666667,1.43129373,5.965656233,2.070973716,0.049913017
1.704808727,0.173327207,0.171472001,2.319476977,1.268178263,0.616666667,1.746066593,0.159856235,0.161110063,2.344919328,1.268178263,0.616666667,1.692203007,1.902745682,2.032904312,0.049382846
2.32441469,0.255731716,0.253401146,2.558185429,1.167410639,0.598333333,2.230652441,0.173867575,0.17519538,2.50208435,1.167410639,0.598333333,1.189425556,5.362868929,2.017143914,0.050696044
2.348291456,0.475112419,0.475082554,2.782003694,1.314321535,0.625,1.987859306,0.16283542,0.164209338,2.556733601,1.314321535,0.625,1.633005555,10.58873957,2.002109619,0.051506486
1.720259231,0.287607886,0.286478207,2.356834485,1.264469874,0.635,1.788564173,0.154198969,0.151845036,2.400208123,1.264469874,0.635,1.263525914,7.399093216,2.024217524,0.051054653
1.842901195,0.270620433,0.272220145,2.682569756,1.478540975,0.653333333,1.862668567,0.157651954,0.15747346,2.695484439,1.478540975,0.653333333,1.278981095,8.138080995,2.009171078,0.049216078
1.863288452,0.215908259,0.215648424,2.482491514,1.299303347,0.635,1.710643981,0.155574017,0.154390654,2.385562275,1.299303347,0.635,1.379701035,4.688742372,2.0855107,0.050087726
1.64198349,0.24207567,0.242152432,2.299264108,1.264814509,0.63,1.958498862,0.157568029,0.156432273,2.498668792,1.264814509,0.63,1.05557581,6.159069469,2.030484329,0.050828805
2.201876037,0.318701384,0.316621597,2.860974679,1.426085461,0.651666667,2.066694539,0.164358232,0.165362496,2.772881403,1.426085461,0.651666667,1.35704295,8.380924551,2.000717607,0.049469952
1.917392428,0.289534181,0.288065619,2.298995542,1.190103587,0.578333333,2.081018319,0.179556554,0.180189261,2.393625849,1.190103587,0.578333333,1.378232649,6.441157304,2.056938496,0.051268917
2.036097575,0.328885642,0.323383036,2.541199863,1.268638879,0.625,1.650483441,0.156670532,0.1556768,2.300191029,1.268638879,0.625,1.540019723,6.874716906,1.97333383,0.050728762
1.916376353,0.431535209,0.431630351,2.544005365,1.336688263,0.63,1.916400888,0.16346564,0.163508341,2.544020822,1.336688263,0.63,1.330328432,10.78983008,2.064413159,0.050871572
2.131937734,0.261057616,0.261493498,2.430192943,1.214988435,0.57,1.895133778,0.174748517,0.174992315,2.295214688,1.214988435,0.57,1.191662725,5.459210432,2.0135796,0.050544844
2.414417011,0.31121302,0.310291301,2.681208526,1.204390121,0.611666667,2.111018058,0.167064155,0.166597382,2.4956295,1.204390121,0.611666667,1.358840295,7.989053002,2.048591761,0.050620068
1.820179133,0.335044209,0.333008802,2.40025528,1.247475162,0.633333333,1.909004692,0.155378005,0.154241703,2.456511467,1.247475162,0.633333333,1.429390015,8.691645715,1.977291345,0.050537669
2.408745595,0.279287577,0.27498725,2.450822205,1.117982976,0.553333333,2.272062722,0.192105435,0.191556077,2.375191016,1.117982976,0.553333333,1.233307736,4.923424368,2.001471566,0.050616342
1.405012308,0.402945128,0.404482085,2.055873668,1.212866283,0.6,1.706913788,0.161388456,0.162213665,2.237014556,1.212866283,0.6,1.38072172,10.79083809,2.032864079,0.050301016
1.825691771,0.38774383,0.388726413,2.359252424,1.254708903,0.605,1.831853898,0.165003303,0.165500381,2.362980511,1.254708903,0.605,1.30662242,9.047459423,2.013204266,0.050959279
2.107914523,0.273525081,0.274426887,2.317057549,1.126085843,0.565,2.015280472,0.177779104,0.176028772,2.26471931,1.126085843,0.565,1.506078787,6.468470568,1.977719155,0.050660305
1.910211738,0.295730484,0.295142098,2.605534171,1.382998659,0.64,1.897002043,0.15950406,0.157315667,2.597079966,1.382998659,0.64,1.376122775,7.633321997,2.021955349,0.049730429
1.77388486,0.347472156,0.345712198,2.359227934,1.27124522,0.613333333,2.090365605,0.169515985,0.169283831,2.553336125,1.27124522,0.613333333,1.134251875,8.537775616,2.060210892,0.051831698
1.757582336,0.368808858,0.370611845,2.381361299,1.271155123,0.631666667,2.064903978,0.163392667,0.163624448,2.575486136,1.271155123,0.631666667,1.232927669,8.697424796,1.991368519,0.051241132
1.966021838,0.27889324,0.279938127,2.341358722,1.191235946,0.585,2.26976492,0.177669709,0.177906582,2.519048425,1.191235946,0.585,1.535991842,5.649705762,2.06349131,0.050832871
2.103911308,0.282837701,0.279222135,2.49610811,1.244280881,0.595,2.231349672,0.177708083,0.175525824,2.571933936,1.244280881,0.595,0.744447809,9.106199032,2.079800392,0.049941028
2.712220995,0.308369328,0.30575545,2.692304083,1.114695538,0.581666667,2.343048829,0.179265569,0.179000641,2.47756894,1.114695538,0.581666667,1.456291795,5.801461023,2.033318364,0.051770477
1.859850398,0.175999667,0.174647926,2.290504479,1.202491997,0.585,2.137944805,0.17371579,0.172410491,2.453189707,1.202491997,0.585,1.380286598,1.697007485,2.001925225,0.049701951
1.921245695,0.318730552,0.315227064,2.36490172,1.202548075,0.605,1.90564522,0.159122492,0.160388521,2.355463433,1.202548075,0.605,1.408056012,6.768396958,1.955692616,0.051225374
2.289894341,0.287010667,0.288835366,2.738189645,1.326088134,0.616666667,2.024637373,0.16704841,0.165614885,2.574614514,1.326088134,0.616666667,1.335441723,5.557732964,2.037342576,0.050487906
1.872096167,0.259527915,0.258803713,2.322843574,1.246388278,0.575,1.888957806,0.177251331,0.178574297,2.332539017,1.246388278,0.575,1.085724521,5.864517889,1.934847207,0.050535094
2.31052389,0.304709854,0.305006394,2.709515463,1.269288904,0.623333333,2.008500052,0.165112269,0.165179256,2.521253937,1.269288904,0.623333333,0.680340407,8.814341815,2.051536176,0.05021095
1.876053411,0.240737381,0.239196749,2.356659347,1.212266766,0.61,2.03620284,0.168269105,0.169060083,2.454350498,1.212266766,0.61,1.496459748,4.142784045,1.952564982,0.050401126
1.901391638,0.210835633,0.211808505,2.504908443,1.288017795,0.64,1.905651221,0.15200118,0.152603584,2.507634577,1.288017795,0.64,1.21202482,6.133796538,2.000095,0.05175527
2.134936617,0.326994728,0.328135285,2.570271985,1.232378371,0.626666667,2.046870869,0.166637056,0.164554747,2.515084116,1.232378371,0.626666667,1.545389067,7.329554906,2.028902272,0.050952992
2.009081662,0.220847149,0.222105244,2.565901903,1.283438109,0.638333333,1.812992407,0.155519856,0.155882215,2.440731595,1.283438109,0.638333333,1.3756399,4.201155207,1.996775759,0.05121968
2.417989215,0.317702149,0.315960442,2.613141763,1.174438179,0.595,2.078259384,0.170348148,0.171582725,2.411002513,1.174438179,0.595,1.336636321,9.08225181,2.020340568,0.051886544
2.215036129,0.168299609,0.167135501,2.459149014,1.163352878,0.585,2.060450299,0.171275755,0.172544169,2.368716303,1.163352878,0.585,1.428492401,0.656577479,1.988177809,0.050693754
1.784975984,0.326498281,0.327611181,2.266945882,1.204885172,0.595,1.884049088,0.163923896,0.164641737,2.325894379,1.204885172,0.595,1.347966093,8.819511402,1.987718783,0.049695828
2.314208313,0.244638901,0.247690562,2.702923902,1.283542803,0.613333333,1.958385163,0.163215173,0.164293527,2.484685703,1.283542803,0.613333333,1.491057896,4.877900107,1.98712746,0.050501983
1.63626845,0.29167778,0.288878823,2.178450243,1.207597629,0.593333333,2.100101853,0.177581272,0.177751592,2.453658062,1.207597629,0.593333333,1.54626198,6.390907963,2.085007077,0.051292454
2.159687783,0.214608083,0.213936453,2.642680228,1.314472241,0.615,1.973197076,0.162460094,0.161816745,2.527988443,1.314472241,0.615,1.294898693,3.92978104,1.947913388,0.051905006
1.410598904,0.387822918,0.388764198,2.125778667,1.225346366,0.638333333,2.052303721,0.157043437,0.156266223,2.535400241,1.225346366,0.638333333,1.272961918,10.75380822,2.038918677,0.050172792
1.575781256,0.333216402,0.334363032,2.176445244,1.236229095,0.596666667,2.056363865,0.169642958,0.168591463,2.463192868,1.236229095,0.596666667,1.000846077,10.79272259,2.019722936,0.050324761
1.647141261,0.267879207,0.268995522,2.143531189,1.157991668,0.598333333,2.038431072,0.168966148,0.169862573,2.377652926,1.157991668,0.598333333,1.337802368,6.420618878,2.041223491,0.048729372
2.0322742,0.258667818,0.260278156,2.532333229,1.272323225,0.62,2.201324862,0.17173545,0.173964912,2.63714464,1.272323225,0.62,1.316443875,5.051321951,2.008443829,0.051716828
1.82436817,0.264807428,0.267984376,2.481614553,1.329221992,0.631666667,1.855442707,0.159537777,0.161431771,2.501243302,1.329221992,0.631666667,1.030987148,6.782900346,2.066824795,0.05024565
1.697973972,0.337900466,0.338871479,2.328612095,1.264548406,0.626666667,1.845575691,0.157527987,0.156963849,2.421109173,1.264548406,0.626666667,1.382270839,8.350598918,1.993639671,0.049820364
1.811046717,0.263898449,0.264574033,2.491741097,1.302487086,0.656666667,1.83971702,0.149637922,0.150310373,2.510567929,1.302487086,0.656666667,1.624847149,5.674504044,1.946849772,0.049488653
2.044700039,0.236378866,0.236545767,2.427609795,1.197381939,0.601666667,2.007008752,0.163691438,0.164447035,2.404932205,1.197381939,0.601666667,1.037972408,6.577688875,1.966962752,0.050300481
2.226933969,0.184121194,0.182803292,2.612213856,1.283476588,0.596666667,2.036903992,0.172590414,0.173002479,2.498829303,1.283476588,0.596666667,1.293437987,1.576137415,1.992701747,0.05035952
2.005183297,0.237754635,0.234596323,2.509284994,1.269413322,0.618333333,1.851366299,0.165110929,0.165581186,2.414174817,1.269413322,0.618333333,1.124098484,5.630497174,1.991901094,0.050527593
1.636381512,0.43121224,0.432839468,2.104208579,1.149652697,0.583333333,2.137985408,0.17310891,0.17177561,2.396810851,1.149652697,0.583333333,1.595314359,8.918195717,2.070648336,0.050929395
1.935073919,0.197744127,0.199552822,2.512664348,1.309693395,0.621666667,2.017146527,0.16488108,0.165575356,2.563686152,1.309693395,0.621666667,1.621672559,2.610735946,2.010681486,0.051971504
1.78975667,0.2672159,0.268539855,2.465199565,1.325721151,0.636666667,1.860708015,0.160651285,0.161489682,2.510371921,1.325721151,0.636666667,1.049054343,6.287013901,1.994200314,0.051210591
1.742090702,0.28156412,0.279773501,2.4483639,1.30729449,0.655,2.052504136,0.156851986,0.158004657,2.651684699,1.30729449,0.655,1.421801017,7.224595775,2.034840574,0.051420549
2.62787938,0.40132931,0.401133625,2.891953038,1.253908225,0.623333333,2.357706049,0.167489188,0.166873593,2.723544995,1.253908225,0.623333333,1.429055584,7.976579692,2.061147264,0.049707865
2.728396905,0.320950534,0.323733414,2.76545656,1.14660773,0.593333333,2.121728611,0.173371458,0.174163519,2.405500039,1.14660773,0.593333333,1.284029915,6.869740596,2.057372102,0.050832667
2.37927024,0.251656756,0.252752876,2.643530115,1.20803707,0.603333333,2.218605081,0.175143638,0.175979539,2.546595469,1.20803707,0.603333333,1.076612669,4.468008913,2.039799924,0.050759589
1.682281317,0.219782081,0.219132985,2.328125583,1.282307364,0.621666667,1.859879766,0.162216489,0.160647241,2.438532619,1.282307364,0.621666667,1.29566885,4.332064832,2.031696106,0.050643675
2.266891191,0.295682802,0.296862522,2.415078369,1.138062998,0.563333333,2.329451878,0.189534781,0.189575963,2.450320889,1.138062998,0.563333333,1.31052803,7.051545572,2.055714672,0.052099481
2.004356266,0.19844345,0.19748221,2.359256201,1.193388973,0.581666667,2.244635098,0.179195401,0.17838783,2.499018388,1.193388973,0.581666667,1.255582785,3.60672479,2.019252142,0.049311656
2.375147519,0.291702647,0.291310909,2.539564831,1.173855008,0.575,2.025947579,0.17409627,0.174442116,2.338774865,1.173855008,0.575,0.894785364,7.416218156,2.002882552,0.051234838
1.859331362,0.357389705,0.357262569,2.453659538,1.291577437,0.625,2.041294791,0.166222555,0.165121559,2.567386681,1.291577437,0.625,1.368047362,9.897751229,2.040225223,0.050755431
1.767020807,0.219667,0.221083717,2.237650723,1.174493204,0.601666667,1.877851285,0.167338109,0.16592054,2.304333727,1.174493204,0.601666667,1.35457406,4.441281951,2.029810825,0.052052032
2.325164404,0.412348467,0.418372853,2.60112476,1.182774473,0.61,2.00858247,0.161371742,0.160974959,2.40800978,1.182774473,0.61,1.554065483,10.12833303,1.964939489,0.049594042
1.448524417,0.279057952,0.280126151,2.325748999,1.384208128,0.65,1.624298128,0.151974369,0.150823657,2.440001911,1.384208128,0.65,1.404515542,7.757392632,1.975711194,0.049535481
1.933573377,0.292579927,0.290334136,2.453750606,1.280716091,0.606666667,2.143731036,0.173324072,0.173708453,2.581246252,1.280716091,0.606666667,1.20973383,8.492007434,2.012132731,0.050543762
2.268592527,0.268900115,0.268121637,2.550380427,1.211910836,0.59,2.101887774,0.175506021,0.175936668,2.452024623,1.211910836,0.59,1.165503361,6.76622382,1.99525132,0.052234074
1.772204471,0.302009417,0.302580783,2.41727145,1.300782633,0.63,1.950592602,0.160042787,0.161475522,2.529655972,1.300782633,0.63,1.172488353,9.186910839,2.024219593,0.051526677
2.219914712,0.24208278,0.243975227,2.539992525,1.237642561,0.586666667,2.488274779,0.188275028,0.185197353,2.697430431,1.237642561,0.586666667,1.424896537,5.245862713,1.997859358,0.051566525
1.591771083,0.359410396,0.359021676,2.273207972,1.273045142,0.628333333,1.923623168,0.162884092,0.162954583,2.481721699,1.273045142,0.628333333,1.207936643,6.242322536,1.969734681,0.050158939
2.412413624,0.306589819,0.304421307,2.681585778,1.189910021,0.618333333,2.018664449,0.163850915,0.162695547,2.438117539,1.189910021,0.618333333,1.653014279,6.220034844,2.012650549,0.051881847
2.151215926,0.378418565,0.377817797,2.604128032,1.263203438,0.623333333,2.046216581,0.165298334,0.167294558,2.53867844,1.263203438,0.623333333,1.605817357,8.362102821,1.994476152,0.051666337
2.000509093,0.291711033,0.292914045,2.431348624,1.221040622,0.605,2.079485703,0.167261556,0.166134686,2.479129473,1.221040622,0.605,1.244590358,6.328341335,2.001997133,0.052722684
2.133541329,0.24588153,0.246693602,2.716313271,1.333067309,0.648333333,2.061868273,0.157805052,0.156751856,2.66984524,1.333067309,0.648333333,0.82393214,7.801855449,2.028491143,0.050554075
2.2994226,0.231854547,0.231429366,2.489930744,1.152433265,0.581666667,2.055981732,0.167085253,0.165022405,2.348329306,1.152433265,0.581666667,1.293075939,4.391336081,2.062129044,0.049754162
1.622956886,0.356042226,0.359197628,2.350338015,1.317055464,0.636666667,1.981283801,0.157876016,0.157617935,2.578472817,1.317055464,0.636666667,1.358644323,8.094810797,2.020996966,0.050637929
1.884385596,0.314190567,0.315201022,2.313076162,1.223273159,0.578333333,2.191340271,0.179826169,0.178882949,2.490598283,1.223273159,0.578333333,1.234841395,6.523537591,1.998299882,0.051336008
1.807417348,0.178764916,0.17752179,2.457929967,1.29515814,0.643333333,1.8988609,0.15338975,0.151830581,2.516758652,1.29515814,0.643333333,1.116370528,4.304152678,2.008321837,0.05127117
2.274062294,0.275961112,0.27834313,2.620670261,1.256232885,0.6,2.123136671,0.172459997,0.170802132,2.530114888,1.256232885,0.6,0.9014168,7.01306193,1.992544593,0.053031261
2.283781854,0.310817622,0.313963322,2.587017223,1.251004839,0.585,2.051152687,0.174281687,0.174997839,2.45092916,1.251004839,0.585,1.510285399,6.228443509,1.938443455,0.050523233
1.612055109,0.28901062,0.288958622,2.393501075,1.35372553,0.645,1.84550248,0.153555899,0.152949792,2.544074629,1.35372553,0.645,1.572826189,5.925094835,2.04406756,0.051477182
2.157752054,0.20691958,0.207150324,2.443529361,1.184840663,0.583333333,2.23608632,0.176979562,0.174529751,2.48922435,1.184840663,0.583333333,0.832494483,4.087493715,1.979858856,0.051583895
1.726695909,0.223593382,0.224866763,2.352403943,1.287608132,0.616666667,2.073058579,0.167739548,0.167780304,2.565994255,1.287608132,0.616666667,0.991646284,6.658774243,1.983549421,0.049538865
2.288850791,0.377776987,0.37763807,2.477676781,1.184476084,0.565,2.055308543,0.178347361,0.178607709,2.345725411,1.184476084,0.565,1.422344419,7.364172059,2.045273199,0.050576975
1.60792994,0.279860846,0.280253912,2.157826925,1.198428727,0.596666667,2.304305614,0.174310318,0.173111537,2.573331077,1.198428727,0.596666667,1.301041578,7.074382783,1.991566459,0.051431547
2.164765542,0.358214813,0.356368784,2.664848604,1.29743837,0.631666667,2.04333744,0.163250299,0.161745853,2.588146519,1.29743837,0.631666667,1.373854611,7.409897328,2.028926991,0.051080399
2.077488283,0.350738415,0.344689747,2.358769952,1.184989072,0.565,2.256770192,0.186531531,0.18399879,2.46006423,1.184989072,0.565,1.306463685,7.428943366,1.980629058,0.049402905
2.181373561,0.279007202,0.275953682,2.414588056,1.171205126,0.57,2.124967779,0.183024343,0.186511435,2.38243676,1.171205126,0.57,1.143746721,6.371185042,2.063091849,0.050575912
1.809945046,0.421329385,0.420726217,2.534845803,1.370447824,0.643333333,1.919339636,0.155999293,0.156685466,2.60522299,1.370447824,0.643333333,1.293675731,9.622335063,2.10570865,0.050660011
2.561857316,0.315976908,0.316924144,2.766790997,1.238216132,0.596666667,2.14580587,0.171903067,0.169823105,2.518546968,1.238216132,0.596666667,1.213172081,9.60972764,2.022710412,0.051601892
1.978358924,0.192396966,0.193688721,2.344980397,1.177748632,0.59,2.028403542,0.172097506,0.171378734,2.374506722,1.177748632,0.59,1.472373304,3.549936837,1.996063651,0.050148076
1.931230443,0.292195843,0.294566661,2.484879119,1.287516245,0.62,1.865026485,0.159187141,0.159437948,2.443832665,1.287516245,0.62,0.782322705,8.547224168,1.982603128,0.050713164
2.343227693,0.404052771,0.40877672,2.635715218,1.221967844,0.603333333,2.211243143,0.179691189,0.177921652,2.55608454,1.221967844,0.603333333,1.334423814,7.245405469,2.01964614,0.049341725
2.252556229,0.296304957,0.29658308,2.512548665,1.157260667,0.601666667,2.016055317,0.168434856,0.167070102,2.37025395,1.157260667,0.601666667,1.368330221,7.131199653,2.063147218,0.050383649
2.18912902,0.405583573,0.405894909,2.712429255,1.285846843,0.651666667,1.807614792,0.153112965,0.1524564,2.46380915,1.285846843,0.651666667,1.189635426,9.824016857,2.06921322,0.050450832
1.713024057,0.25469888,0.254287433,2.195629565,1.173525211,0.596666667,2.230301378,0.175632208,0.174733204,2.5042717,1.173525211,0.596666667,1.399384164,5.302765402,1.999365961,0.051344589
1.09768858,0.28387099,0.284052069,1.967389458,1.299628905,0.608333333,1.83329919,0.16259545,0.163091669,2.414885912,1.299628905,0.608333333,0.972563086,8.153033568,1.979840318,0.048899156
2.296062264,0.349375097,0.349532716,2.758975414,1.289495566,0.64,1.96474837,0.159457723,0.158228782,2.546934522,1.289495566,0.64,1.4576644,8.389195839,1.985472989,0.049863714
2.046252828,0.233137722,0.232418747,2.448872718,1.210889756,0.605,2.170486977,0.175086855,0.175256753,2.524034378,1.210889756,0.605,1.438097215,4.50896611,2.024455097,0.04964254
2.764981119,0.321897484,0.322536965,2.674431669,1.130650544,0.558333333,2.182977696,0.186249944,0.185727444,2.349479758,1.130650544,0.558333333,1.130659302,7.043663992,2.023194881,0.050416663
2.055136785,0.415863142,0.419201089,2.355306553,1.183878586,0.57,1.94360591,0.173544399,0.175200309,2.291733954,1.183878586,0.57,1.679468179,9.279016923,2.058651412,0.051158542
2.260346296,0.216395669,0.218411771,2.48429325,1.161990666,0.585,2.281041924,0.176397333,0.177300866,2.496400192,1.161990666,0.585,1.380932846,5.07744359,2.039356807,0.05098696
2.213833461,0.176216153,0.173959421,2.481320136,1.182537838,0.586666667,2.217303504,0.180512431,0.179740883,2.483355894,1.182537838,0.586666667,0.973232174,2.174414543,2.000081143,0.050805679
2.124322835,0.337906096,0.337129832,2.551042199,1.262286346,0.606666667,1.916913182,0.169779846,0.169105267,2.425213677,1.262286346,0.606666667,1.43511008,6.486485057,2.10430362,0.052662343
1.282211335,0.328147064,0.328624758,2.180725181,1.347287814,0.65,1.842870879,0.15549465,0.153735271,2.545153885,1.347287814,0.65,1.503488043,8.536253873,1.954372726,0.051417784
2.168904492,0.256534825,0.256942403,2.821058021,1.36427717,0.671666667,1.850895173,0.146786727,0.146378751,2.607461761,1.36427717,0.671666667,1.271310796,7.028377679,2.026299746,0.050434275
1.897114095,0.174661058,0.173974844,2.523642379,1.344269783,0.621666667,2.235485495,0.169674811,0.169168878,2.733996599,1.344269783,0.621666667,1.123605363,2.459901,2.079362435,0.049070594
1.786157793,0.316949431,0.313171639,2.405785409,1.286459859,0.626666667,2.070800256,0.162899032,0.163530792,2.584161352,1.286459859,0.626666667,1.319115497,7.836001793,2.007185374,0.052013121
1.996279908,0.264920978,0.264248157,2.556199251,1.315178575,0.621666667,1.810142044,0.16408324,0.162215846,2.440483546,1.315178575,0.621666667,1.405288258,6.030750499,2.005681719,0.050892228
1.909274166,0.226738575,0.22676835,2.406401833,1.264019457,0.598333333,1.936046508,0.170875,0.169899653,2.422420617,1.264019457,0.598333333,1.286966589,4.227152467,1.983086713,0.051506808
1.89753236,0.260264606,0.258296949,2.133340817,1.108673342,0.54,2.186227013,0.191716094,0.191854643,2.289235929,1.108673342,0.54,1.355400876,5.228823294,1.990207307,0.050382076
1.487082983,0.451553376,0.453264889,2.177955816,1.258442839,0.618333333,1.873366401,0.166622043,0.164404464,2.41680773,1.258442839,0.618333333,1.522082621,10.35412223,2.056394205,0.051417788
2.053999035,0.294678595,0.293686031,2.486534088,1.250711335,0.601666667,2.131033688,0.173702224,0.174722441,2.53288327,1.250711335,0.601666667,1.286387424,6.626584382,2.015965704,0.051557384
1.645510944,0.316108205,0.314173687,2.227998598,1.251662105,0.593333333,2.048767702,0.178983728,0.178240935,2.467264275,1.251662105,0.593333333,1.237138511,8.260837432,2.014207359,0.050287024
1.800332229,0.192067775,0.193779298,2.258089822,1.171889377,0.603333333,2.030632473,0.165857699,0.165414577,2.397037636,1.171889377,0.603333333,0.959352671,5.814860773,2.058701911,0.049699663
1.888940832,0.329917872,0.330569153,2.388203643,1.24539444,0.605,1.849420746,0.159832221,0.161193008,2.364293991,1.24539444,0.605,1.59733529,6.828019696,2.036668853,0.050720976
2.141982481,0.29684431,0.29482806,2.572392715,1.25864346,0.613333333,1.974750149,0.164074768,0.164433947,2.469823551,1.25864346,0.613333333,1.114756035,7.120478377,2.005092283,0.050743224
2.252969449,0.245069314,0.247472175,2.385406364,1.131253371,0.556666667,2.111899918,0.186588447,0.186611907,2.306877658,1.131253371,0.556666667,1.657598512,2.794022605,1.986921327,0.051482108
2.358169257,0.253798207,0.255124606,2.509212641,1.165056165,0.57,2.274538024,0.182210701,0.182976384,2.461542839,1.165056165,0.57,1.154746294,4.925523633,1.959242986,0.049731631
2.264020519,0.260011097,0.258431467,2.714914928,1.288582001,0.63,1.964093318,0.155550206,0.157466216,2.525960792,1.288582001,0.63,1.333916746,6.458634631,1.9838758,0.051409259
2.276239771,0.253122791,0.253379933,2.489620406,1.15802014,0.585,2.327038606,0.180296647,0.181444523,2.519337724,1.15802014,0.585,1.050053649,6.598688402,1.986974655,0.049903119
