"V1","V2"
1.99687438267231,1.99431802719302
1.99973588669337,1.99732946880547
2.0031549981133,1.99541778017155
1.99584339805629,1.99402136549164
2.00570722437947,1.99445808921675
2.00164481791615,2.00561091221346
1.99805372917077,1.98982889546447
1.99430214203423,1.98736672825476
2.01060140645037,2.00274469187964
1.98337746310554,1.99484453993992
1.99177780248943,1.98491401495165
1.99874140556166,2.00146179232877
1.99932116459232,1.99039241702324
1.99630573262884,1.98461273945213
1.99821004916312,1.99796537073295
1.99303825126581,2.00386495598468
1.99740072959945,1.9981767691491
1.98554029611292,1.99172565985706
1.99387802738507,1.99265659191361
1.99854565593826,2.00065139726358
2.00772566419865,1.99849469014294
1.9987255739101,2.00692565713496
1.99946188410363,1.99790734893367
1.99163990056326,2.0044740067438
2.00352201579808,1.98769518201782
1.98887977273233,1.99488150811093
2.00239241415704,1.99026788177651
1.99770119785616,1.99608557361874
1.99994014401563,2.00479677983345
2.0035683754315,2.00009493556829
2.00358169130887,1.9987491765436
2.00197915071394,1.99087501358149
1.99670995744655,2.00762100442709
1.99013266015803,1.99742912248865
1.98864846944825,1.99492989237374
2.00581746515153,2.0021961864094
1.99665457230363,1.99880652048294
1.99587032275473,1.99508988826423
2.00007951565475,1.98525301179108
1.99633528096158,2.00498448322749
1.99037354450271,2.00537430189771
1.98975500243953,2.00113375941645
1.99242106598463,2.00248944886432
2.00179751318977,1.99852516096888
1.99116809904958,2.00933336983885
2.01180621823996,1.99546373331868
1.99736376408155,1.99593669921479
1.99968191218609,1.99566523556595
1.99781962563279,1.99747466474762
2.00463232786367,1.99785460596189
1.99788816104849,1.99955936821375
1.99080871745604,2.01531900891441
1.99248807416574,1.98781900825537
1.99425041766159,2.01404859876509
1.99605975181084,1.99355652677436
1.99431586434931,2.00058047416174
2.00469325070718,1.99978295955721
1.99221206812202,2.0077285590996
1.99498378947709,1.99410919819866
1.99399469336973,1.99958897105364
2.00702086024997,1.99004790691744
1.99865281254513,1.99709290737669
1.99224653289855,1.99251933338744
1.99367407485888,1.98157364213065
1.99744852135413,1.99213769503781
2.00455538977067,2.01157025001162
1.99605274593166,1.99914659231457
1.99258610134956,2.00130037950634
1.99215130002021,1.99945732420484
2.00581799925343,1.99964970025231
2.00273874770564,1.98936254754347
2.00288315771126,2.00663319022505
2.00272797378936,2.00640887535719
2.0037509518356,1.99886567753463
1.99340552289891,1.99544171903006
1.99517300864789,2.00430321242868
2.00635814532217,1.99733090392135
1.9933631867996,1.99662899781088
1.99287270368769,1.9943950928207
1.99811975256294,1.99397967667331
1.9952245034597,2.00114290638204
1.99789356803212,1.99453280145037
1.99584628746402,1.99808424147448
2.00381824672268,1.99865188045621
1.98566244317267,1.99661129681177
1.9981131093295,2.00084681701296
2.00601949764766,1.99914848906788
1.99663410157525,1.99891929128621
2.00556867182956,2.00017999951325
2.00090557473714,1.99270843099624
1.99993131967795,1.99166085432423
2.00190743357414,1.994710620466
2.00029156101648,2.00609048251207
2.0053251519093,1.99794006440711
1.99155912374088,2.00266177748076
1.99941767482609,2.00138246983567
1.99654137666216,2.00108519089954
1.99332854846016,2.00613774256666
1.99292221941909,1.99608755442768
1.9901492232722,2.00150872884767
1.98851555742113,1.9958929028948
2.00205404024335,1.99149926347372
1.99473671270201,2.00316565481121
1.99963006842917,1.98871762651981
1.98306115593923,2.00197194010105
1.98590975520298,1.99457214556414
1.99222871597184,1.99224679856874
2.00638211043555,2.00615778907346
1.99688691265769,2.00481580210772
1.9918117365622,1.99923756160128
2.00172770030942,1.99448323682294
2.00697019177024,1.99435883051879
1.99651671167358,2.00547744483381
1.99034096130632,2.00683325822755
2.00534908432596,1.9968404181015
1.99678931519409,1.99882842089894
2.00185680414284,1.98624960880759
2.004403557584,2.00086136579557
2.00011609857666,2.0002820143307
1.9977865806848,1.99579205822958
1.9979710265555,2.00027025343617
1.99252745946244,1.99371243273036
1.99678968533706,2.01139953450779
2.00061179567304,2.00007977984382
